Posto,NOME,Tipo,BACIA,REGIAO,PRODUTIBILIDADE,ENA1_DIF,ENA2_DIF,ENA3_DIF,ENA4_DIF,ENA5_DIF,ENA6_DIF
45,JUPIA,ART,Alto Paraná,Sudeste,0.18,-0.01800000000014279,-0.018000000000029104,-0.17999999999994998,-2.754000000000019,1.5299999999999727,-14.958000000000084
46,P.PRIMAVERA,ART,Baixo Paraná,Sudeste,0.1754,-0.017540000000053624,0.15785999999991418,-0.1753999999999678,-4.9638199999999415,-3.7711000000000467,-17.557540000000017
47,JURUMIRIM,NAT,Paranapanema (SE),Sudeste,0.2907,-0.2906999999999975,-0.29070000000000107,-0.29070000000000107,3.779100000000007,5.814,6.104700000000001
48,PIRAJU,NAT,Paranapanema (SE),Sudeste,0.2306,0.0,0.0,-0.23060000000000258,3.2284000000000006,4.842599999999997,4.8426000000000045
49,CHAVANTES,NAT,Paranapanema (SE),Sudeste,0.6177,0.0,-0.6176999999999992,0.0,14.82480000000001,17.29560000000002,19.14869999999999
50,LUCAS GARCEZ,NAT,Paranapanema (SE),Sudeste,0.1483,-0.14830000000000254,-0.148299999999999,5.1905,18.389200000000002,13.791899999999998,11.122500000000002
51,CANOAS 2,NAT,Paranapanema (SE),Sudeste,0.1288,-0.12879999999999825,-0.12879999999999825,5.667199999999994,20.736799999999995,15.327200000000005,12.751200000000004
52,CANOAS 1,NAT,Paranapanema (SE),Sudeste,0.1489,0.0,-0.1488999999999976,8.636200000000002,19.95259999999999,14.592199999999998,11.167500000000004
53,PARANAPANEMA,NAT,Paranapanema (SE),Sudeste,0.1275,0.0,0.0,-0.12750000000000128,1.7850000000000001,2.677500000000002,2.6774999999999984
57,GOV JAYME CANET JR,NAT,Paranapanema (S),Sul,1.0494,0.0,-1.0493999999999915,1.0493999999999915,123.82920000000001,118.5822,114.38460000000003
61,CAPIVARA,NAT,Paranapanema (SE),Sudeste,0.3744,0.0,0.0,39.686399999999935,148.6368,99.21600000000001,78.9984
62,TAQUARUÇU,NAT,Paranapanema (SE),Sudeste,0.2221,-0.22209999999999752,-0.22210000000001173,27.9846,89.72839999999997,59.300700000000006,46.64099999999996
63,ROSANA,NAT,Paranapanema (SE),Sudeste,0.1841,0.0,-0.1840999999999724,26.142200000000003,77.87430000000006,49.70700000000002,38.1087
66,ITAIPU ART.,ART,Baixo Paraná,Sudeste,1.0244,-0.10243999999966036,0.9219600000005812,82.97639999999956,862.2374799999998,748.3242,498.78035999999975
71,STA CLARA PR,NAT,Iguaçu,Sul,0.8126,-0.8126000000000033,-0.8126000000000033,0.0,78.8222,39.00480000000001,41.4426
72,FUNDÃO,NAT,Iguaçu,Sul,0.8307,0.0,0.0,0.0,82.2393,40.7043,43.1964
73,JORDÃO NAT.,NAT,Iguaçu,Sul,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,FOZ DO AREIA,NAT,Iguaçu,Sul,1.0938,0.0,0.0,-1.0937999999999874,77.65980000000002,100.62959999999998,145.47540000000004
75,SEGREDO,ART,Iguaçu,Sul,0.904,0.0,0.0,0.0,145.09199999999998,148.25599999999997,195.264
77,SLT SANTIAGO,NAT,Iguaçu,Sul,0.8921,0.0,0.0,0.0,213.2119,169.49900000000002,219.45659999999998
78,SALTO OSORIO,NAT,Iguaçu,Sul,0.5747,-0.5746999999999503,0.0,0.0,143.10030000000006,114.94,148.84730000000002
81,BAIXO IGUAÇU,NAT,Iguaçu,Sul,0.1458,0.0,0.0,0.0,49.42620000000002,41.844599999999986,53.071200000000005
88,SAO ROQUE,NAT,Uruguai,Sul,0.4335,0.0,0.0,-0.4334999999999951,-1.7340000000000018,-0.8669999999999973,3.034499999999994
89,GARIBALDI,NAT,Uruguai,Sul,0.3691,-0.3691000000000031,0.0,0.0,-1.8455000000000013,-0.7382000000000062,3.6910000000000025
92,ITÁ,NAT,Uruguai,Sul,0.9097,0.0,-0.9097000000000435,0.0,-1.81940000000003,3.6388000000000034,74.59540000000004
93,PASSO FUNDO,NAT,Uruguai,Sul,2.2252,0.0,0.0,-2.225200000000001,2.225200000000001,6.675599999999996,26.702399999999997
94,FOZ CHAPECO,NAT,Uruguai,Sul,0.4506,-0.45060000000000855,0.0,0.45060000000000855,0.9011999999999887,5.407199999999989,50.01659999999998
97,MONTE CLARO,NAT,Jacuí,Sul,0.3541,0.0,-0.3541000000000025,-0.3541000000000025,0.3541000000000025,0.3541000000000025,11.331200000000003
98,CASTRO ALVES,NAT,Jacuí,Sul,0.7676,-0.7676000000000016,0.0,-0.7675999999999945,0.0,0.0,12.28159999999999
99,ESPORA,NAT,Paranaíba,Sudeste,0.4021,-0.4021000000000008,-0.4021000000000008,-0.4021000000000008,0.0,-0.4021000000000008,-0.4021000000000008
101,SALTO PILAO,NAT,Itajaí-Açu,Sul,1.7641,0.0,-1.7640999999999991,-1.7640999999999991,-15.876899999999992,-1.7640999999999991,3.5281999999999982
102,SÃO JOSÉ,NAT,Uruguai,Sul,0.1878,0.0,-0.18779999999999575,-0.18780000000000285,0.0,0.1877999999999993,3.568200000000001
103,PASSO SÃO JOÃO,NAT,Uruguai,Sul,0.2545,0.0,0.0,0.0,-0.25450000000000017,0.25450000000000017,4.835500000000003
110,ERNESTINA,NAT,Jacuí,Sul,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,PASSO REAL,NAT,Jacuí,Sul,0.3682,-0.36820000000000164,-0.3681999999999874,0.0,0.36819999999999453,1.840999999999994,10.677800000000005
112,JACUI,NAT,Jacuí,Sul,0.7951,-0.7950999999999908,0.0,0.0,0.7950999999999908,3.9754999999999967,23.853000000000023
113,ITAUBA,NAT,Jacuí,Sul,0.7554,-0.7553999999999803,0.0,0.0,1.5108000000000033,6.043199999999999,33.237600000000015
114,D.FRANCISCA,NAT,Jacuí,Sul,0.3356,-0.33559999999999945,0.0,0.0,0.6711999999999918,3.691600000000001,20.13600000000001
115,CAP.CACH.,NAT,Capivari,Sul,6.3542,-6.354200000000006,-6.354199999999992,0.0,-6.354199999999992,-6.354200000000006,0.0
120,JAGUARI,NAT,Paraíba do Sul,Sudeste,0.5163,0.0,-0.5162999999999993,-0.5163000000000011,0.0,1.0326000000000004,1.0326000000000004
121,PARAIBUNA,NAT,Paraíba do Sul,Sudeste,0.7007,0.0,-0.7007000000000012,-0.7007000000000012,-2.8027999999999977,-1.4014000000000024,-0.7006999999999977
122,SANTA BRANCA,NAT,Paraíba do Sul,Sudeste,0.3679,0.0,-0.3678999999999988,0.0,-1.4715999999999987,-0.7357999999999976,-0.36790000000000234
123,FUNIL,NAT,Paraíba do Sul,Sudeste,0.5575,-0.5574999999999903,0.0,0.0,-3.9025000000000034,-0.5575000000000045,-1.6724999999999994
126,SIMPLÍCIO ART.,ART,Paraíba do Sul,Sudeste,0.9762,35.46174947368421,38.518796842105246,21.892569473684205,-15.608924210526318,-10.244962105263156,-11.339333684210523
131,NILO PEÇANHA,ART,Paraíba do Sul,Sudeste,2.6871,-97.61244315789469,-108.71440894736841,-73.69725315789478,-13.463785263157831,-6.731892631578944,-14.467912105263167
134,SALTO GRANDE,NAT,Doce,Sudeste,0.802,-0.8019999999999996,-0.8019999999999996,0.0,0.0,0.0,-0.8020000000000067
135,BARRA BRAUNA,NAT,Paraíba do Sul,Sudeste,0.2094,0.0,0.0,0.0,-0.41880000000000095,0.0,-0.4187999999999992
141,BAGUARI,NAT,Doce,Sudeste,0.1698,0.0,0.0,0.16980000000000217,-0.16979999999999507,-0.16979999999999507,-0.16980000000000217
144,MASCARENHAS,NAT,Doce,Sudeste,0.1989,-0.19889999999999475,-0.19889999999999475,0.19889999999999475,-0.19890000000000896,-0.19889999999999475,-0.19889999999999475
145,RONDON II,NAT,Amazonas (SE),Sudeste,0.5244,0.0,0.0,0.0,1.0488,0.0,2.0976
148,AIMORÉS,NAT,Doce,Sudeste,0.2558,-0.2557999999999936,-0.2557999999999936,0.2557999999999936,-0.2558000000000078,-0.2558000000000078,-0.2558000000000078
149,CANDONGA,NAT,Doce,Sudeste,0.4503,-0.4502999999999986,0.0,0.0,-0.9006000000000043,-0.9005999999999972,-0.9006000000000043
154,SAO DOMINGOS,NAT,Baixo Paraná,Sudeste,0.3071,-0.3070999999999984,-0.3071000000000019,0.0,-0.3070999999999984,-0.3070999999999984,-0.6141999999999967
155,RETIRO BAIXO,NAT,São Francisco (SE),Sudeste,0.3346,0.0,-0.33459999999999823,0.0,-0.33459999999999823,-0.6692,-1.0037999999999982
156,TRES MARIAS,NAT,São Francisco (SE),Sudeste,0.436,-0.43600000000000705,-0.4359999999999786,-0.43600000000000705,-0.8719999999999999,-0.8719999999999999,-3.9239999999999924
158,QUEIMADO,NAT,São Francisco (SE),Sudeste,1.6404,-1.6403999999999996,-1.6403999999999996,0.0,0.0,-1.6403999999999996,-1.6403999999999996
169,SOBRADINHO,NAT,São Francisco (NE),Nordeste,0.2449,-0.2448999999999728,-0.24490000000002965,-13.469499999999982,-20.816500000000048,-8.081699999999984,0.9796000000000049
172,LUIZ GONZAGA,NAT,São Francisco (NE),Nordeste,0.4425,-0.44249999999999545,0.0,-30.532500000000027,-37.61250000000001,-14.602499999999964,1.7699999999999818
176,COMPLEXO,NAT,São Francisco (NE),Nordeste,1.0213,-1.0212999999998829,0.0,-70.46970000000033,-86.81050000000005,-33.7029,4.0852000000001
178,XINGÓ,NAT,São Francisco (NE),Nordeste,1.0781,-1.0781000000001768,0.0,-76.54510000000005,-91.63850000000002,-35.57730000000004,4.312400000000025
183,A. DIAS + SÁ CARVALHO,NAT,Doce,Sudeste,0.9364,0.0,0.0,0.0,-0.936399999999999,-0.9364000000000026,-0.936399999999999
188,ITAPEBI,NAT,Jequitinhonha (NE),Nordeste,0.715,-0.7150000000000034,0.0,-0.7149999999999963,-0.7149999999999963,-0.7150000000000034,-0.7150000000000034
190,B. ESPERANCA,NAT,Parnaíba,Nordeste,0.3784,0.0,0.0,0.0,0.0,0.0,-3.0271999999999935
191,CANA BRAVA,NAT,Tocantins (SE),Sudeste,0.3868,0.0,-0.3867999999999654,-0.3867999999999938,0.0,-0.38680000000002224,-5.028400000000005
196,ROSAL,NAT,Itabapoana,Sudeste,1.6903,-1.6903000000000006,0.0,-1.690299999999997,-1.6903000000000006,0.0,-1.6903000000000006
197,PICADA,NAT,Paraíba do Sul,Sudeste,1.1546,0.0,-1.1545999999999985,-1.1545999999999985,-1.1545999999999985,-1.154600000000002,-1.1545999999999985
198,SOBRAGI,NAT,Paraíba do Sul,Sudeste,0.7164,-0.7164000000000001,-0.7164000000000001,0.0,0.0,-0.7164000000000001,-0.7164000000000001
204,CACHOEIRA CALDEIRAO,NAT,Araguari,Norte,0.1406,-0.14060000000000628,-0.14060000000000628,0.14060000000000628,1.405999999999949,-17.715599999999995,-19.402799999999957
205,CORUMBA IV,NAT,Paranaíba,Sudeste,0.5836,-0.5836000000000041,-0.583599999999997,-0.583599999999997,0.0,0.0,-0.5836000000000006
206,MIRANDA,NAT,Paranaíba,Sudeste,0.6195,0.0,-0.619499999999988,0.0,-0.619499999999988,0.0,-5.575499999999991
207,CAPIM BRANCO 1,NAT,Paranaíba,Sudeste,0.5114,0.0,0.0,0.0,-0.511400000000009,-0.511400000000009,-5.114000000000004
209,CORUMBA I,NAT,Paranaíba,Sudeste,0.6294,0.0,0.0,0.0,0.0,-0.629400000000004,-3.7763999999999953
211,FUNIL-GRANDE,NAT,Grande,Sudeste,0.3549,0.0,-0.35490000000000066,0.0,-1.064700000000002,-1.0646999999999949,-1.7744999999999962
213,SUIÇA,NAT,Santa Maria da Vitória,Sudeste,2.1132,-2.113199999999999,-2.113200000000001,-2.113200000000001,-2.113200000000001,-2.113200000000001,0.0
215,BARRA GRANDE,NAT,Uruguai,Sul,1.4153,-1.415300000000002,0.0,-1.415300000000002,-1.415300000000002,-1.4152999999999878,33.96720000000002
216,CAMPOS NOVOS,NAT,Uruguai,Sul,1.6063,-1.6063000000000045,-1.606300000000033,-1.606299999999976,-8.031499999999994,-3.2125999999999806,17.669299999999993
217,MACHADINHO,NAT,Uruguai,Sul,0.8779,0.0,-0.877900000000011,0.0,-2.6337000000000046,0.0,43.89499999999998
220,MONJOLINHO,NAT,Uruguai,Sul,0.54,0.0,0.0,0.0,1.0799999999999983,2.6999999999999993,11.879999999999999
222,SALTO CAXIAS,NAT,Iguaçu,Sul,0.5596,-0.5595999999999322,0.0,0.0,175.15480000000002,146.05559999999997,186.9063999999999
225,SALTO APIACÁS,NAT,Amazonas (SE),Sudeste,0.2218,0.0,0.0,0.0,0.0,0.0,-0.22179999999999822
226,JURUENA,NAT,Amazonas (SE),Sudeste,0.2969,-0.29690000000000083,-0.2968999999999937,-0.29690000000000083,0.0,0.0,0.0
227,SINOP,NAT,Amazonas (SE),Sudeste,0.2431,0.0,-0.24309999999999832,-0.24309999999999832,-0.24309999999999832,0.0,22.365199999999987
228,COLIDER,NAT,Amazonas (SE),Sudeste,0.2078,-0.2078000000000202,0.0,0.0,-0.2078000000000202,-0.20779999999999177,20.36439999999999
229,TELES PIRES,NAT,Amazonas (SE),Sudeste,0.5054,0.0,0.0,-0.5054000000000087,0.0,0.0,74.79920000000004
230,SAO MANOEL,NAT,Amazonas (SE),Sudeste,0.2267,0.0,-0.22670000000005075,-0.22670000000005075,0.0,0.0,33.55160000000001
241,SLT VERDINHO,NAT,Paranaíba,Sudeste,0.3742,-0.37420000000000186,-0.37420000000000186,-0.37419999999999476,-0.37420000000000186,-0.37420000000000186,-0.7484000000000037
247,CACU,NAT,Paranaíba,Sudeste,0.243,-0.242999999999995,-0.2430000000000021,0.0,-0.24299999999999855,-0.2430000000000021,-0.48600000000000065
248,B. COQUEIROS,NAT,Paranaíba,Sudeste,0.3214,-0.321399999999997,-0.321399999999997,-0.321399999999997,-0.321399999999997,0.0,-0.9641999999999982
249,OURINHOS,NAT,Paranapanema (SE),Sudeste,0.0962,0.0,0.0,0.19240000000000634,2.6936000000000035,2.886000000000003,3.1746000000000016
251,SERRA FACAO,NAT,Paranaíba,Sudeste,0.6489,-0.6489000000000118,0.0,-0.6489000000000047,0.0,0.0,-1.9466999999999999
252,ITIQUIRA II,NAT,Paraguai,Sudeste,1.2239,-1.2239000000000004,0.0,-1.2239000000000004,0.0,-1.2239000000000004,-2.447800000000001
253,SÃO SALVADOR,NAT,Tocantins (SE),Sudeste,0.2149,-0.2149000000000001,0.0,-0.2149000000000001,-0.2149000000000001,0.0,-3.0086000000000013
254,PEDRA DO CAVALO,NAT,Paraguaçu,Nordeste,0.9483,0.0,-0.9483000000000033,-0.9482999999999997,0.0,-0.9482999999999997,-0.9482999999999997
255,IRAPÉ,NAT,Jequitinhonha (SE),Sudeste,1.4533,0.0,-1.4532999999999987,0.0,0.0,-1.4533000000000058,0.0
257,PEIXE ANGICAL,NAT,Tocantins (SE),Sudeste,0.2408,0.0,0.0,0.0,0.0,-0.2407999999999788,-3.6119999999999948
259,ITIQUIRA I,NAT,Paraguai,Sudeste,0.7685,-0.7685000000000031,0.0,-0.7685000000000031,0.0,-0.7685000000000031,-1.5370000000000061
261,FOZ DO RIO CLARO,NAT,Paranaíba,Sudeste,0.2395,0.0,0.0,-0.2394999999999996,-0.2394999999999996,-0.2394999999999996,-0.7184999999999988
262,GUILMAN,NAT,Doce,Sudeste,1.0066,-1.0065999999999988,0.0,0.0,-1.0065999999999988,0.0,0.0
263,PORTO ESTRELA,NAT,Doce,Sudeste,0.4593,-0.45929999999999893,-0.45929999999999893,0.0,0.0,0.0,-0.45929999999999893
269,BALBINA,NAT,Amazonas (N),Norte,0.208,-0.2079999999999984,-0.2079999999999984,-1.0399999999999636,-16.847999999999956,-41.60000000000002,-39.93599999999998
270,SERRA DA MESA,NAT,Tocantins (SE),Sudeste,1.0404,-1.040399999999977,-1.040399999999977,-1.0404000000000337,0.0,-1.040399999999977,-14.56559999999996
271,ESTREITO TOC,NAT,Tocantins (N),Norte,0.211,-0.21100000000001273,0.0,-0.21100000000001273,0.0,0.0,-3.798000000000002
273,LAJEADO,NAT,Tocantins (SE),Sudeste,0.3315,-0.33150000000000546,0.0,-0.33150000000000546,-0.33150000000000546,-0.33150000000000546,-5.303999999999974
275,TUCURUI,NAT,Tocantins (N),Norte,0.5496,0.0,0.0,1.0992000000005646,6.045599999999467,3.8471999999992477,-14.289600000000064
277,CURUA-UNA,NAT,Amazonas (N),Norte,0.1679,-0.16789999999998884,0.0,0.0,0.16789999999999594,-1.007400000000004,-1.511099999999999
278,MANSO,NAT,Paraguai,Sudeste,0.508,0.0,-0.5080000000000027,-0.5080000000000027,-0.5080000000000027,-0.5080000000000027,-3.5559999999999974
279,SAMUEL,NAT,Amazonas (SE),Sudeste,0.2762,0.0,0.0,0.2761999999999887,0.0,-0.2762000000000029,5.247799999999998
280,COARACY NUNES,NAT,Araguari,Norte,0.1795,-0.1795000000000755,0.0,0.17950000000001864,1.794999999999959,-22.437499999999943,-24.950500000000034
281,P.PEDRA,NAT,Paraguai,Sudeste,2.2106,0.0,-2.2105999999999995,0.0,0.0,0.0,-4.421199999999999
283,SANTA CLARA - MG,NAT,Mucuri,Sudeste,0.4495,-0.44950000000000045,-0.44950000000000045,0.0,-0.4494999999999969,-0.44950000000000045,0.0
284,14 DE JULHO,NAT,Jacuí,Sul,0.3016,0.0,0.0,0.0,0.30160000000000053,0.30160000000000053,9.952800000000003
285,JIRAU,NAT,Amazonas (SE),Sudeste,0.155,0.0,0.0,0.0,5.424999999999272,45.72499999999991,184.76000000000022
286,QUEBRA-QUEIXO,NAT,Uruguai,Sul,1.035,0.0,-1.0350000000000037,-1.0349999999999966,2.0700000000000003,3.1050000000000004,3.104999999999997
287,SANTO ANTONIO,NAT,Amazonas (SE),Sudeste,0.1589,0.0,0.0,7.468300000000454,5.720400000000154,47.19330000000036,192.11009999999897
288,PIMENTAL,NAT,Xingu,Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,SANTO ANTONIO DO JARI,NAT,Amazonas (N),Norte,0.2315,0.0,0.0,-0.46299999999996544,-22.45550000000003,-98.61899999999991,-71.99649999999986
291,DARDANELOS,NAT,Amazonas (SE),Sudeste,0.8689,0.0,0.0,0.0,0.8688999999999965,1.737799999999993,13.9024
292,BELO MONTE ART,ART,Xingu,Norte,0.8185,0.0,0.0,0.0,8.18499999999949,26.192000000000007,275.0159999999996
294,SALTO,NAT,Paranaíba,Sudeste,0.4502,-0.4502000000000024,0.0,-0.45019999999999527,-0.9003999999999976,0.0,-0.9003999999999976
295,JAURU,NAT,Paraguai,Sudeste,0.9297,-0.9296999999999969,0.0,0.0,0.0,0.0,0.0
296,GUAPORÉ,NAT,Amazonas (SE),Sudeste,1.5452,0.0,0.0,0.0,0.0,0.0,-1.5452000000000012
297,FERREIRA GOMES,NAT,Araguari,Norte,0.1499,0.0,0.0,0.0,1.4989999999999668,-19.037300000000016,-20.98599999999999
299,ILHA POMBOS,ART,Paraíba do Sul,Sudeste,0.2702,9.815370526315782,10.931723157894737,6.599990526315786,-4.59055578947369,-2.8356778947368397,-3.4087863157894702
302,PIMENTAL_ART,ART,Xingu,Norte,0.114,0.0,0.0,0.0,0.0,0.0,0.0
303,FONTES,ART,Paraíba do Sul,Sudeste,2.7014,-2.7013999999999996,-2.701400000000003,0.0,-8.104200000000002,-5.402799999999999,-5.402799999999999
306,PEREIRA PASSOS,ART,Paraíba do Sul,Sudeste,0.3233,-12.067597894736835,-13.403337368421052,-8.86692789473684,-2.5898031578947283,-1.4565515789473693,-2.3873152631578947
318,H.BORDEN,ART,Alto Tietê,Sudeste,5.6808,-5.112720000000024,-10.793520000000001,-5.6807999999999765,7.385039999999975,36.92519999999999,23.29128
