REGIAO,PERC1,PERC2,PERC3,PERC4,PERC5,PERC6
Nordeste,-4.207961434584423,-2.83279102338495,-4.982486225591415,-3.6628009985794128,0.7807084744744427,7.109714824537143
Norte,-0.0001339414989857827,0.4505669084690351,1.901504408346824,10.925697740820526,12.399339153418719,14.91704508577791
Sudeste,-0.06515235100735671,-0.5798091240596089,0.16438753112523954,1.6945001509233777,0.7398727658763697,-0.8286993570113421
Sul,-0.4117283535451158,-17.067320423591273,12.815393273689404,5.762027851881584,3.4616868800632377,2.034248837321694
