Posto,NOME,PRODUTIBILIDADE,Tipo,S1,S2,S3,S4,S5,S6,ENA1,ENA2,ENA3,ENA4,ENA5,ENA6,BACIA,REGIAO
031,ITUMBIARA,0.7027,NAT,1128,1064,1009,977,938,900,792.6456,747.6727999999999,709.0243,686.5379,659.1326,632.43,Paranaíba,Sudeste
032,CACH DOURADA,0.2702,NAT,1176,1106,1049,1017,977,938,317.7552,298.8412,283.4398,274.7934,263.98539999999997,253.4476,Paranaíba,Sudeste
033,SAO SIMAO,0.6355,NAT,1793,1689,1606,1566,1510,1452,1139.4515,1073.3595,1020.6129999999999,995.193,959.6049999999999,922.746,Paranaíba,Sudeste
034,ILHA SOLTEIRA,0.3869,NAT,3757,3386,3219,3158,3114,2970,1453.5833,1310.0434,1245.4311,1221.8302,1204.8066000000001,1149.093,Alto Paraná,Sudeste
037,BARRA BONITA,0.1776,ART,184.4,195.1,190.1,206.0,206.4,192.6,32.74944,34.64976,33.76176,36.5856,36.65664,34.20576,Tietê,Sudeste
038,BARIRI,0.1848,ART,241.4,249.1,242.1,259.0,256.4,240.6,44.61072,46.03368,44.74008,47.8632,47.38271999999999,44.46288,Tietê,Sudeste
039,IBITINGA,0.1737,ART,351.4,355.1,344.1,361.0,353.4,334.6,61.03818,61.68087,59.77017,62.7057,61.38557999999999,58.120020000000004,Tietê,Sudeste
040,PROMISSAO,0.213,ART,404.4,407.1,396.1,421.0,413.4,390.6,86.13719999999999,86.7123,84.36930000000001,89.673,88.0542,83.1978,Tietê,Sudeste
042,N.AVANHANDAVA,0.2784,ART,427.4,428.1,417.1,444.0,436.4,412.6,118.98815999999998,119.18303999999999,116.12064,123.60959999999999,121.49375999999998,114.86784,Tietê,Sudeste
043,TRES IRMAOS,0.4025,ART,452.4,442.1,431.1,458.0,450.4,426.6,182.091,177.94525000000002,173.51775,184.345,181.286,171.7065,Tietê,Sudeste
044,,,ART,4215.4,3828.1,3650.1,3617.0,3564.4,3396.6,,,,,,,Alto Paraná,Sudeste
045,JUPIA,0.18,ART,4500.4,4092.1,3906.1,3876.0,3841.4,3662.6,810.0719999999999,736.578,703.098,697.68,691.452,659.2679999999999,Alto Paraná,Sudeste
046,P.PRIMAVERA,0.1754,ART,5263.4,4686.1,4458.1,4443.0,4460.4,4253.6,923.2003599999999,821.94194,781.9507400000001,779.3022,782.35416,746.08144,Baixo Paraná,Sudeste
047,JURUMIRIM,0.2907,NAT,44,46,43,47,74,63,12.7908,13.372200000000001,12.5001,13.6629,21.5118,18.3141,Paranapanema (SE),Sudeste
048,PIRAJU,0.2306,NAT,44,47,44,49,76,65,10.1464,10.8382,10.1464,11.2994,17.5256,14.989,Paranapanema (SE),Sudeste
049,CHAVANTES,0.6177,NAT,66,69,66,88,118,99,40.7682,42.621300000000005,40.7682,54.357600000000005,72.8886,61.152300000000004,Paranapanema (SE),Sudeste
050,LUCAS GARCEZ,0.1483,NAT,141,159,152,179,214,190,20.9103,23.5797,22.5416,26.545699999999997,31.736199999999997,28.176999999999996,Paranapanema (SE),Sudeste
051,CANOAS 2,0.1288,NAT,147,180,172,200,237,212,18.9336,23.184,22.1536,25.759999999999998,30.5256,27.3056,Paranapanema (SE),Sudeste
052,CANOAS 1,0.1489,NAT,159,173,166,193,229,205,23.6751,25.759700000000002,24.7174,28.7377,34.0981,30.5245,Paranapanema (SE),Sudeste
053,PARANAPANEMA,0.1275,NAT,44,47,44,49,76,65,5.61,5.9925,5.61,6.2475000000000005,9.69,8.2875,Paranapanema (SE),Sudeste
054,,,,,,,,,,,,,,,,Paranapanema (S),Sul
055,,,,,,,,,,,,,,,,Paranapanema (S),Sul
057,GOV JAYME CANET JR,1.0494,NAT,65,62,60,73,87,91,68.21100000000001,65.06280000000001,62.964000000000006,76.6062,91.29780000000001,95.4954,Paranapanema (S),Sul
058,,,,,,,,,,,,,,,,Paranapanema (S),Sul
061,CAPIVARA,0.3744,NAT,427,411,384,470,530,486,159.8688,153.8784,143.7696,175.96800000000002,198.43200000000002,181.9584,Paranapanema (SE),Sudeste
062,TAQUARUÇU,0.2221,NAT,466,447,421,510,568,525,103.4986,99.2787,93.5041,113.271,126.1528,116.60249999999999,Paranapanema (SE),Sudeste
063,ROSANA,0.1841,NAT,560,532,506,603,658,617,103.096,97.94120000000001,93.1546,111.01230000000001,121.13780000000001,113.58970000000001,Paranapanema (SE),Sudeste
065,,,,,,,,,,,,,,,,Iguaçu,Sul
066,ITAIPU ART.,1.0244,ART,7298.4,6260.1,5928.1,6094.0,6325.4,6128.6,7476.48096,6412.84644,6072.74564,6242.6936,6479.7397599999995,6278.13784,Baixo Paraná,Sudeste
070,,,,,,,,,,,,,,,,Iguaçu,Sul
071,STA CLARA PR,0.8126,NAT,73,61,47,75,77,72,59.3198,49.568599999999996,38.1922,60.945,62.5702,58.5072,Iguaçu,Sul
072,FUNDÃO,0.8307,NAT,78,65,51,81,82,77,64.7946,53.9955,42.3657,67.2867,68.1174,63.9639,Iguaçu,Sul
073,JORDÃO NAT.,0.0,NAT,102,81,66,105,102,97,0.0,0.0,0.0,0.0,0.0,0.0,Iguaçu,Sul
074,FOZ DO AREIA,1.0938,NAT,259,517,455,529,526,405,283.29420000000005,565.4946000000001,497.67900000000003,578.6202000000001,575.3388000000001,442.98900000000003,Iguaçu,Sul
075,SEGREDO,0.904,ART,446,671,590,749,720,593,403.184,606.5840000000001,533.36,677.096,650.88,536.072,Iguaçu,Sul
076,,,NAT,354,600,534,654,628,506,,,,,,,Iguaçu,Sul
077,SLT SANTIAGO,0.8921,NAT,562,806,689,896,855,710,501.3602,719.0326,614.6569,799.3216,762.7455,633.391,Iguaçu,Sul
078,SALTO OSORIO,0.5747,NAT,577,855,723,949,905,752,331.6019,491.3685,415.5081,545.3903,520.1034999999999,432.1744,Iguaçu,Sul
080,,,,,,,,,,,,,,,,Iguaçu,Sul
081,BAIXO IGUAÇU,0.1458,NAT,997,1287,1030,1422,1341,1126,145.36260000000001,187.64460000000003,150.174,207.32760000000002,195.51780000000002,164.1708,Iguaçu,Sul
083,,,,,,,,,,,,,,,,Iguaçu,Sul
085,,,,,,,,,,,,,,,,Uruguai,Sul
088,SAO ROQUE,0.4335,NAT,91,101,105,160,192,165,39.4485,43.7835,45.5175,69.36,83.232,71.5275,Uruguai,Sul
089,GARIBALDI,0.3691,NAT,102,123,128,196,235,201,37.648199999999996,45.3993,47.2448,72.3436,86.7385,74.1891,Uruguai,Sul
092,ITÁ,0.9097,NAT,459,497,697,1074,972,810,417.5523,452.12089999999995,634.0609,977.0178,884.2284,736.857,Uruguai,Sul
093,PASSO FUNDO,2.2252,NAT,55,41,67,70,64,72,122.38600000000001,91.2332,149.0884,155.764,142.4128,160.2144,Uruguai,Sul
094,FOZ CHAPECO,0.4506,NAT,608,642,897,1301,1193,1028,273.9648,289.2852,404.1882,586.2306,537.5658,463.2168,Uruguai,Sul
096,,,NAT,14,35,81,87,80,109,,,,,,,,
097,MONTE CLARO,0.3541,NAT,46,97,183,239,222,279,16.288600000000002,34.3477,64.80030000000001,84.6299,78.6102,98.79390000000001,Jacuí,Sul
098,CASTRO ALVES,0.7676,NAT,28,56,88,137,128,152,21.4928,42.9856,67.5488,105.1612,98.2528,116.67519999999999,Jacuí,Sul
099,ESPORA,0.4021,NAT,56,55,54,55,57,56,22.5176,22.1155,21.7134,22.1155,22.919700000000002,22.5176,Paranaíba,Sudeste
100,,,,,,,,,,,,,,,,Uruguai,Sul
101,SALTO PILAO,1.7641,NAT,66,68,73,87,85,73,116.4306,119.9588,128.7793,153.4767,149.9485,128.7793,Itajaí-Açu,Sul
102,SÃO JOSÉ,0.1878,NAT,463,205,200,238,245,261,86.95139999999999,38.499,37.56,44.6964,46.010999999999996,49.0158,Uruguai,Sul
103,PASSO SÃO JOÃO,0.2545,NAT,484,213,207,247,255,271,123.178,54.2085,52.6815,62.8615,64.89750000000001,68.9695,Uruguai,Sul
104,,,NAT,23,11,10,14,13,12,,,,,,,Alto Tietê,Sudeste
109,,,NAT,10,6,6,8,7,6,,,,,,,Alto Tietê,Sudeste
110,ERNESTINA,0.0,NAT,10,22,27,38,33,43,0.0,0.0,0.0,0.0,0.0,0.0,Jacuí,Sul
111,PASSO REAL,0.3682,NAT,199,171,185,252,234,293,73.2718,62.9622,68.117,92.7864,86.1588,107.88260000000001,Jacuí,Sul
112,JACUI,0.7951,NAT,203,175,190,257,237,296,161.4053,139.1425,151.06900000000002,204.3407,188.4387,235.3496,Jacuí,Sul
113,ITAUBA,0.7554,NAT,270,263,293,369,300,387,203.958,198.6702,221.3322,278.7426,226.61999999999998,292.33979999999997,Jacuí,Sul
114,D.FRANCISCA,0.3356,NAT,339,361,408,493,371,487,113.7684,121.1516,136.9248,165.45080000000002,124.5076,163.43720000000002,Jacuí,Sul
115,CAP.CACH.,6.3542,NAT,12,10,9,11,9,9,76.2504,63.541999999999994,57.187799999999996,69.8962,57.187799999999996,57.187799999999996,Capivari,Sul
116,,,NAT,2,1,1,1,1,1,,,,,,,Alto Tietê,Sudeste
117,,,NAT,12,5,4,6,6,5,,,,,,,Alto Tietê,Sudeste
118,,,NAT,10,6,6,8,7,6,,,,,,,Alto Tietê,Sudeste
119,,,NAT,12,7,7,10,9,8,,,,,,,Alto Tietê,Sudeste
120,JAGUARI,0.5163,NAT,17,16,16,17,17,16,8.777099999999999,8.2608,8.2608,8.777099999999999,8.777099999999999,8.2608,Paraíba do Sul,Sudeste
121,PARAIBUNA,0.7007,NAT,32,32,32,34,33,32,22.4224,22.4224,22.4224,23.8238,23.1231,22.4224,Paraíba do Sul,Sudeste
122,SANTA BRANCA,0.3679,NAT,37,37,37,39,38,37,13.6123,13.6123,13.6123,14.3481,13.9802,13.6123,Paraíba do Sul,Sudeste
123,FUNIL,0.5575,NAT,115,107,104,109,109,102,64.1125,59.652499999999996,57.98,60.7675,60.7675,56.865,Paraíba do Sul,Sudeste
125,,,NAT,118,140,136,141,141,132,,,,,,,Paraíba do Sul,Sudeste
126,SIMPLÍCIO ART.,0.9762,ART,111.09473684210525,75.31578947368422,70.82105263157894,70.68947368421053,66.68947368421053,60.32631578947368,108.45068210526314,73.52327368421054,69.13551157894736,69.00706421052631,65.10226421052631,58.8905494736842,Paraíba do Sul,Sudeste
127,,,ART,201.09473684210525,165.31578947368422,160.82105263157894,160.68947368421053,156.68947368421053,150.32631578947368,,,,,,,Paraíba do Sul,Sudeste
129,,,NAT,287,264,256,259,254,241,,,,,,,Paraíba do Sul,Sudeste
130,,,NAT,321,298,289,291,285,270,,,,,,,Paraíba do Sul,Sudeste
131,NILO PEÇANHA,2.6871,ART,77.90526315789474,91.6842105263158,88.17894736842105,92.31052631578947,91.31052631578947,85.67368421052632,209.33923263157894,246.3646421052632,236.9456494736842,248.0476152631579,245.3605152631579,230.21375684210528,Paraíba do Sul,Sudeste
132,,,ART,11,10,10,9,8,7,,,,,,,Paraíba do Sul,Sudeste
134,SALTO GRANDE,0.802,NAT,75,73,70,69,71,68,60.150000000000006,58.54600000000001,56.14,55.338,56.942,54.536,Doce,Sudeste
135,BARRA BRAUNA,0.2094,NAT,89,87,85,83,81,79,18.6366,18.2178,17.799,17.3802,16.9614,16.5426,Paraíba do Sul,Sudeste
141,BAGUARI,0.1698,NAT,348,333,323,318,329,312,59.0904,56.543400000000005,54.845400000000005,53.9964,55.864200000000004,52.9776,Doce,Sudeste
144,MASCARENHAS,0.1989,NAT,508,482,469,463,487,459,101.0412,95.8698,93.2841,92.0907,96.8643,91.29509999999999,Doce,Sudeste
145,RONDON II,0.5244,NAT,135,103,98,96,91,83,70.794,54.0132,51.3912,50.3424,47.7204,43.5252,Amazonas (SE),Sudeste
148,AIMORÉS,0.2558,NAT,408,387,376,370,386,364,104.36640000000001,98.9946,96.1808,94.64600000000002,98.73880000000001,93.11120000000001,Doce,Sudeste
149,CANDONGA,0.4503,NAT,101,98,95,93,91,87,45.4803,44.1294,42.7785,41.8779,40.9773,39.1761,Doce,Sudeste
154,SAO DOMINGOS,0.3071,NAT,91,86,83,87,90,85,27.946099999999998,26.4106,25.4893,26.717699999999997,27.639,26.1035,Baixo Paraná,Sudeste
155,RETIRO BAIXO,0.3346,NAT,92,89,84,80,78,75,30.7832,29.779400000000003,28.1064,26.768,26.0988,25.095,São Francisco (SE),Sudeste
156,TRES MARIAS,0.436,NAT,446,407,376,357,340,329,194.456,177.452,163.936,155.652,148.24,143.444,São Francisco (SE),Sudeste
158,QUEIMADO,1.6404,NAT,39,38,36,34,33,31,63.9756,62.3352,59.0544,55.7736,54.1332,50.8524,São Francisco (SE),Sudeste
160,,,,,,,,,,,,,,,,Alto Tietê,Sudeste
161,,,NAT,48,40,39,54,49,45,,,,,,,Alto Tietê,Sudeste
164,,,,,,,,,,,,,,,,Alto Tietê,Sudeste
166,,,NAT,2564,2020,1892,2006,2230,2245,,,,,,,Baixo Paraná,Sudeste
168,,,NAT,1230,928,677,666,681,718,,,,,,,São Francisco (NE),Nordeste
169,SOBRADINHO,0.2449,NAT,2061,1563,1180,1117,1100,1112,504.7389,382.7787,288.982,273.55330000000004,269.39,272.3288,São Francisco (NE),Nordeste
171,,,NAT,14,0,0,0,0,0,,,,,,,São Francisco (NE),Nordeste
172,LUIZ GONZAGA,0.4425,NAT,2102,1563,1180,1117,1100,1112,930.135,691.6275,522.15,494.2725,486.75,492.06,São Francisco (NE),Nordeste
173,,,NAT,2102,1563,1180,1117,1100,1112,,,,,,,São Francisco (NE),Nordeste
175,,,NAT,2102,1563,1180,1117,1100,1112,,,,,,,São Francisco (NE),Nordeste
176,COMPLEXO,1.0213,NAT,2102,1563,1180,1117,1100,1112,2146.7726000000002,1596.2919000000002,1205.134,1140.7921000000001,1123.43,1135.6856,São Francisco (NE),Nordeste
178,XINGÓ,1.0781,NAT,2122,1563,1180,1117,1100,1112,2287.7282,1685.0703,1272.1580000000001,1204.2377000000001,1185.91,1198.8472000000002,São Francisco (NE),Nordeste
183,A. DIAS + SÁ CARVALHO,0.9364,NAT,39,36,34,34,34,33,36.5196,33.7104,31.837600000000002,31.837600000000002,31.837600000000002,30.9012,Doce,Sudeste
184,,,,,,,,,,,,,,,,Doce,Sudeste
187,,,,,,,,,,,,,,,,Tocantins (N),Norte
188,ITAPEBI,0.715,NAT,96,86,82,79,78,75,68.64,61.489999999999995,58.629999999999995,56.485,55.769999999999996,53.625,Jequitinhonha (NE),Nordeste
190,B. ESPERANCA,0.3784,NAT,507,418,361,346,334,315,191.8488,158.1712,136.60240000000002,130.9264,126.38560000000001,119.196,Parnaíba,Nordeste
191,CANA BRAVA,0.3868,NAT,577,535,492,454,422,388,223.18359999999998,206.938,190.3056,175.60719999999998,163.22959999999998,150.0784,Tocantins (SE),Sudeste
196,ROSAL,1.6903,NAT,20,20,19,18,21,17,33.806,33.806,32.1157,30.4254,35.4963,28.7351,Itabapoana,Sudeste
197,PICADA,1.1546,NAT,20,20,20,19,19,18,23.092000000000002,23.092000000000002,23.092000000000002,21.9374,21.9374,20.7828,Paraíba do Sul,Sudeste
198,SOBRAGI,0.7164,NAT,41,41,40,39,38,37,29.372400000000003,29.372400000000003,28.656000000000002,27.939600000000002,27.223200000000002,26.506800000000002,Paraíba do Sul,Sudeste
199,,,,,,,,,,,,,,,,Paraíba do Sul,Sudeste
201,,,NAT,8,7,7,6,6,5,,,,,,,Paraíba do Sul,Sudeste
202,,,NAT,3,3,3,3,2,2,,,,,,,Paraíba do Sul,Sudeste
203,,,NAT,12,11,10,10,9,8,,,,,,,Doce,Sudeste
204,CACHOEIRA CALDEIRAO,0.1406,NAT,2757,2430,2488,2460,2262,2213,387.6342,341.658,349.8128,345.87600000000003,318.0372,311.1478,Araguari,Norte
205,CORUMBA IV,0.5836,NAT,74,71,66,62,59,56,43.1864,41.4356,38.5176,36.1832,34.4324,32.6816,Paranaíba,Sudeste
206,MIRANDA,0.6195,NAT,264,253,241,234,222,214,163.548,156.73350000000002,149.29950000000002,144.96300000000002,137.52900000000002,132.573,Paranaíba,Sudeste
207,CAPIM BRANCO 1,0.5114,NAT,266,254,242,235,223,215,136.0324,129.8956,123.7588,120.17899999999999,114.0422,109.951,Paranaíba,Sudeste
209,CORUMBA I,0.6294,NAT,320,297,279,263,250,237,201.408,186.93179999999998,175.6026,165.5322,157.35,149.1678,Paranaíba,Sudeste
211,FUNIL-GRANDE,0.3549,NAT,161,147,139,136,133,128,57.1389,52.1703,49.3311,48.2664,47.2017,45.4272,Grande,Sudeste
213,SUIÇA,2.1132,NAT,6,6,6,6,9,7,12.6792,12.6792,12.6792,12.6792,19.0188,14.7924,Santa Maria da Vitória,Sudeste
215,BARRA GRANDE,1.4153,NAT,71,104,171,256,243,225,100.4863,147.1912,242.0163,362.3168,343.9179,318.4425,Uruguai,Sul
216,CAMPOS NOVOS,1.6063,NAT,110,135,141,215,258,221,176.693,216.8505,226.4883,345.35450000000003,414.4254,354.9923,Uruguai,Sul
217,MACHADINHO,0.8779,NAT,259,305,430,633,643,567,227.3761,267.7595,377.497,555.7107,564.4897,497.7693,Uruguai,Sul
220,MONJOLINHO,0.54,NAT,94,70,114,121,110,122,50.760000000000005,37.800000000000004,61.56,65.34,59.400000000000006,65.88000000000001,Uruguai,Sul
221,,,NAT,3,6,7,9,9,10,,,,,,,Jacuí,Sul
222,SALTO CAXIAS,0.5596,NAT,890,1163,943,1287,1217,1019,498.044,650.8148,527.7028,720.2052,681.0332,570.2324,Iguaçu,Sul
224,,,NAT,3,6,7,9,9,10,,,,,,,Jacuí,Sul
225,SALTO APIACÁS,0.2218,NAT,297,247,197,157,126,102,65.8746,54.7846,43.6946,34.8226,27.9468,22.6236,Amazonas (SE),Sudeste
226,JURUENA,0.2969,NAT,145,141,138,135,134,132,43.0505,41.862899999999996,40.9722,40.0815,39.7846,39.1908,Amazonas (SE),Sudeste
227,SINOP,0.2431,NAT,949,880,828,786,725,713,230.70190000000002,213.928,201.2868,191.0766,176.2475,173.3303,Amazonas (SE),Sudeste
228,COLIDER,0.2078,NAT,1048,962,905,859,788,772,217.7744,199.9036,188.059,178.5002,163.74640000000002,160.4216,Amazonas (SE),Sudeste
229,TELES PIRES,0.5054,NAT,3109,2518,2189,2042,1717,1582,1571.2885999999999,1272.5972,1106.3206,1032.0267999999999,867.7718,799.5427999999999,Amazonas (SE),Sudeste
230,SAO MANOEL,0.2267,NAT,3151,2531,2200,2060,1732,1596,714.3317000000001,573.7777,498.74,467.002,392.6444,361.8132,Amazonas (SE),Sudeste
237,,,NAT,209,209,203,224,223,207,,,,,,,Tietê,Sudeste
238,,,NAT,266,263,255,277,273,255,,,,,,,Tietê,Sudeste
239,,,NAT,376,369,357,379,370,349,,,,,,,Tietê,Sudeste
240,,,NAT,429,421,409,439,430,405,,,,,,,Tietê,Sudeste
241,SLT VERDINHO,0.3742,NAT,123,119,116,117,117,114,46.026599999999995,44.529799999999994,43.407199999999996,43.7814,43.7814,42.6588,Paranaíba,Sudeste
242,,,NAT,452,442,430,462,453,427,,,,,,,Tietê,Sudeste
243,,,NAT,477,456,444,476,467,441,,,,,,,Tietê,Sudeste
244,,,NAT,4240,3842,3663,3635,3581,3411,,,,,,,Alto Paraná,Sudeste
245,,,NAT,4525,4106,3919,3894,3858,3677,,,,,,,Alto Paraná,Sudeste
246,,,NAT,5288,4700,4471,4461,4477,4268,,,,,,,Baixo Paraná,Sudeste
247,CACU,0.243,NAT,134,127,122,121,119,114,32.562,30.861,29.646,29.403,28.916999999999998,27.701999999999998,Paranaíba,Sudeste
248,B. COQUEIROS,0.3214,NAT,140,132,127,126,124,119,44.996,42.424800000000005,40.817800000000005,40.4964,39.8536,38.2466,Paranaíba,Sudeste
249,OURINHOS,0.0962,NAT,69,72,70,92,122,103,6.6377999999999995,6.926399999999999,6.734,8.850399999999999,11.7364,9.9086,Paranapanema (SE),Sudeste
251,SERRA FACAO,0.6489,NAT,107,108,101,96,90,86,69.4323,70.08120000000001,65.5389,62.2944,58.401,55.805400000000006,Paranaíba,Sudeste
252,ITIQUIRA II,1.2239,NAT,65,61,59,59,59,57,79.5535,74.6579,72.2101,72.2101,72.2101,69.7623,Paraguai,Sudeste
253,SÃO SALVADOR,0.2149,NAT,648,591,541,500,464,427,139.2552,127.00590000000001,116.2609,107.45,99.7136,91.7623,Tocantins (SE),Sudeste
254,PEDRA DO CAVALO,0.9483,NAT,35,14,14,14,14,15,33.1905,13.276200000000001,13.276200000000001,13.276200000000001,13.276200000000001,14.2245,Paraguaçu,Nordeste
255,IRAPÉ,1.4533,NAT,53,50,47,44,42,40,77.0249,72.665,68.3051,63.9452,61.0386,58.132000000000005,Jequitinhonha (SE),Sudeste
257,PEIXE ANGICAL,0.2408,NAT,1168,1032,933,857,795,728,281.2544,248.5056,224.66639999999998,206.3656,191.43599999999998,175.30239999999998,Tocantins (SE),Sudeste
258,,,,,,,,,,,,,,,,Jequitinhonha (NE),Sudeste
259,ITIQUIRA I,0.7685,NAT,65,61,59,59,59,57,49.9525,46.878499999999995,45.341499999999996,45.341499999999996,45.341499999999996,43.8045,Paraguai,Sudeste
260,,,NAT,84,81,79,79,80,77,,,,,,,Paranaíba,Sudeste
261,FOZ DO RIO CLARO,0.2395,NAT,152,142,136,135,134,128,36.403999999999996,34.009,32.571999999999996,32.332499999999996,32.092999999999996,30.656,Paranaíba,Sudeste
262,GUILMAN,1.0066,NAT,38,35,33,33,33,32,38.2508,35.230999999999995,33.2178,33.2178,33.2178,32.2112,Doce,Sudeste
263,PORTO ESTRELA,0.4593,NAT,75,73,70,69,71,68,34.4475,33.5289,32.150999999999996,31.691699999999997,32.6103,31.2324,Doce,Sudeste
265,,,,,,,,,,,,,,,,Doce,Sudeste
266,,,NAT,7323,6274,5941,6112,6342,6143,,,,,,,Baixo Paraná,Sudeste
267,,,,,,,,,,,,,,,,Doce,Sudeste
269,BALBINA,0.208,NAT,1162,1282,1657,1608,1514,1350,241.696,266.656,344.656,334.464,314.912,280.8,Amazonas (N),Norte
270,SERRA DA MESA,1.0404,NAT,508,478,441,408,379,349,528.5232,497.3112,458.8164,424.4832,394.3116,363.0996,Tocantins (SE),Sudeste
271,ESTREITO TOC,0.211,NAT,4051,3160,2840,2617,2440,2244,854.761,666.76,599.24,552.187,514.84,473.484,Tocantins (N),Norte
273,LAJEADO,0.3315,NAT,1816,1496,1343,1232,1142,1044,602.004,495.92400000000004,445.2045,408.408,378.57300000000004,346.086,Tocantins (SE),Sudeste
274,,,,,,,,,,,,,,,,Tocantins (N),Norte
275,TUCURUI,0.5496,NAT,20993,16238,12829,10235,8350,6964,11537.7528,8924.4048,7050.8184,5625.156,4589.16,3827.4143999999997,Tocantins (N),Norte
276,,,,,,,,,,,,,,,,Tocantins (N),Norte
277,CURUA-UNA,0.1679,NAT,386,402,441,442,380,332,64.8094,67.4958,74.0439,74.2118,63.802,55.742799999999995,Amazonas (N),Norte
278,MANSO,0.508,NAT,133,98,77,73,70,66,67.56400000000001,49.784,39.116,37.084,35.56,33.528,Paraguai,Sudeste
279,SAMUEL,0.2762,NAT,855,610,457,420,347,290,236.151,168.482,126.2234,116.004,95.84140000000001,80.098,Amazonas (SE),Sudeste
280,COARACY NUNES,0.1795,NAT,2769,2438,2495,2467,2269,2220,497.03549999999996,437.621,447.85249999999996,442.8265,407.28549999999996,398.49,Araguari,Norte
281,P.PEDRA,2.2106,NAT,74,72,71,71,71,70,163.5844,159.1632,156.9526,156.9526,156.9526,154.742,Paraguai,Sudeste
282,,,,,,,,,,,,,,,,Alto Paraná,Sudeste
283,SANTA CLARA - MG,0.4495,NAT,52,58,57,55,57,52,23.374000000000002,26.071,25.6215,24.7225,25.6215,23.374000000000002,Mucuri,Sudeste
284,14 DE JULHO,0.3016,NAT,48,103,195,252,233,295,14.476799999999999,31.064799999999998,58.812,76.00319999999999,70.27279999999999,88.972,Jacuí,Sul
285,JIRAU,0.155,NAT,34940,29960,26251,25578,22802,20607,5415.7,4643.8,4068.9049999999997,3964.59,3534.31,3194.085,Amazonas (SE),Sudeste
286,QUEBRA-QUEIXO,1.035,NAT,29,35,33,56,56,46,30.014999999999997,36.224999999999994,34.154999999999994,57.959999999999994,57.959999999999994,47.61,Uruguai,Sul
287,SANTO ANTONIO,0.1589,NAT,35837,30468,26696,25969,23148,20918,5694.4993,4841.3652,4241.9944000000005,4126.4741,3678.2172000000005,3323.8702000000003,Amazonas (SE),Sudeste
288,PIMENTAL,0.0,NAT,15785,15980,15482,15429,13145,10957,0.0,0.0,0.0,0.0,0.0,0.0,Xingu,Norte
289,,,,,,,,,,,,,,,,Paranaíba,Sudeste
