Posto,NOME,Tipo,BACIA,REGIAO,PRODUTIBILIDADE,ENA1_DIF,ENA2_DIF,ENA3_DIF,ENA4_DIF,ENA5_DIF,ENA6_DIF
75,SEGREDO,ART,Iguaçu,Sul,0.904,7.232000000000028,-78.64799999999991,50.624000000000024,57.855999999999995,36.15999999999997,18.08000000000004
77,SLT SANTIAGO,NAT,Iguaçu,Sul,0.8921,8.028900000000021,-112.40459999999996,35.68399999999997,48.173400000000015,28.547199999999975,12.489399999999932
78,SALTO OSORIO,NAT,Iguaçu,Sul,0.5747,5.172300000000007,-81.03270000000003,18.965100000000007,28.160300000000007,17.24099999999993,6.896399999999971
81,BAIXO IGUAÇU,NAT,Iguaçu,Sul,0.1458,2.041199999999975,-40.823999999999955,-3.3533999999999935,1.4579999999999984,0.43739999999993984,-1.0206000000000017
88,SAO ROQUE,NAT,Uruguai,Sul,0.4335,0.4335000000000022,-4.335000000000001,3.9014999999999986,4.334999999999994,3.4680000000000035,2.167500000000004
89,GARIBALDI,NAT,Uruguai,Sul,0.3691,-0.369099999999996,-4.798300000000005,3.6909999999999954,4.798299999999998,3.6910000000000025,2.2146000000000043
92,ITÁ,NAT,Uruguai,Sul,0.9097,1.81940000000003,-145.5519999999999,123.71919999999994,61.8596,34.56860000000006,20.923099999999977
93,PASSO FUNDO,NAT,Uruguai,Sul,2.2252,-2.225200000000001,-89.008,13.351200000000006,-4.450400000000002,-4.450400000000002,-4.450400000000002
94,FOZ CHAPECO,NAT,Uruguai,Sul,0.4506,-1.8023999999999774,-114.0018,66.68880000000001,30.640800000000013,15.32039999999995,9.012
97,MONTE CLARO,NAT,Jacuí,Sul,0.3541,-0.35409999999999897,-5.311500000000002,30.0985,17.350899999999996,11.685299999999998,12.393499999999989
98,CASTRO ALVES,NAT,Jacuí,Sul,0.7676,-0.7676000000000016,1.5351999999999961,26.866,21.492800000000003,16.887199999999993,17.65480000000001
99,ESPORA,NAT,Paranaíba,Sudeste,0.4021,-0.40209999999999724,-0.4021000000000008,-0.4021000000000008,0.0,-0.4021000000000008,-0.40209999999999724
101,SALTO PILAO,NAT,Itajaí-Açu,Sul,1.7641,5.292299999999997,3.5281999999999982,45.866600000000005,28.2256,15.876900000000006,10.584600000000009
102,SÃO JOSÉ,NAT,Uruguai,Sul,0.1878,0.0,-9.202199999999998,-2.817,-3.004800000000003,-2.6291999999999973,-2.2535999999999987
103,PASSO SÃO JOÃO,NAT,Uruguai,Sul,0.2545,0.5090000000000003,-12.979500000000002,-4.072000000000003,-4.071999999999996,-3.562999999999988,-3.3085000000000093
110,ERNESTINA,NAT,Jacuí,Sul,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,PASSO REAL,NAT,Jacuí,Sul,0.3682,-1.4728000000000065,-19.51460000000001,-0.7364000000000033,-4.050200000000004,-3.3138000000000005,-3.3138000000000005
112,JACUI,NAT,Jacuí,Sul,0.7951,-3.1803999999999917,-41.34519999999998,-0.7950999999999908,-8.746100000000013,-7.155900000000003,-7.950999999999993
113,ITAUBA,NAT,Jacuí,Sul,0.7554,-3.0216000000000065,-29.4606,18.88499999999999,-8.30940000000004,-7.554000000000002,-6.798599999999965
114,D.FRANCISCA,NAT,Jacuí,Sul,0.3356,-1.0067999999999984,-8.054400000000015,17.7868,-4.0271999999999935,-3.0204000000000093,-3.3559999999999945
115,CAP.CACH.,NAT,Capivari,Sul,6.3542,-6.354199999999992,0.0,-6.354199999999999,-6.354200000000006,-6.354199999999999,-6.354199999999999
120,JAGUARI,NAT,Paraíba do Sul,Sudeste,0.5163,-0.5163000000000011,-0.5162999999999993,0.0,0.0,0.0,-0.5162999999999993
121,PARAIBUNA,NAT,Paraíba do Sul,Sudeste,0.7007,-0.7007000000000012,-1.4013999999999989,0.0,0.0,-0.7006999999999977,0.0
122,SANTA BRANCA,NAT,Paraíba do Sul,Sudeste,0.3679,-0.36790000000000056,-0.36790000000000056,0.0,0.0,-0.36790000000000056,0.0
123,FUNIL,NAT,Paraíba do Sul,Sudeste,0.5575,0.0,-1.1149999999999949,0.0,0.0,0.0,0.0
126,SIMPLÍCIO ART.,ART,Paraíba do Sul,Sudeste,0.9762,14.319312631578939,-11.467781052631551,-9.762,-10.738200000000006,-9.762,-7.809600000000003
131,NILO PEÇANHA,ART,Paraíba do Sul,Sudeste,2.6871,-66.28651421052632,-3.3659463157894436,-2.687100000000015,2.6870999999999867,0.0,0.0
134,SALTO GRANDE,NAT,Doce,Sudeste,0.802,0.0,-0.8019999999999996,-0.8019999999999996,-0.8019999999999996,0.0,0.0
135,BARRA BRAUNA,NAT,Paraíba do Sul,Sudeste,0.2094,-0.2093999999999987,-0.2093999999999987,0.0,-0.20940000000000225,-0.2093999999999987,0.0
141,BAGUARI,NAT,Doce,Sudeste,0.1698,0.0,-0.16979999999999507,-0.16979999999999507,0.0,-0.16980000000000217,0.0
144,MASCARENHAS,NAT,Doce,Sudeste,0.1989,0.19890000000000896,-0.19890000000000896,-0.19890000000000896,0.0,-0.19889999999999475,-0.19889999999999475
145,RONDON II,NAT,Amazonas (SE),Sudeste,0.5244,0.0,0.0,0.0,2.0976,1.0488,1.0488
148,AIMORÉS,NAT,Doce,Sudeste,0.2558,0.0,0.0,0.0,0.0,0.0,-0.2558000000000078
149,CANDONGA,NAT,Doce,Sudeste,0.4503,0.0,-0.4503000000000057,0.0,0.0,-0.4502999999999986,0.0
154,SAO DOMINGOS,NAT,Baixo Paraná,Sudeste,0.3071,0.0,-0.3071000000000019,-0.3070999999999984,-0.3070999999999984,-0.3071000000000019,-0.3070999999999984
155,RETIRO BAIXO,NAT,São Francisco (SE),Sudeste,0.3346,-0.3346000000000018,-0.33459999999999823,-0.3346000000000018,-0.33459999999999823,0.0,-0.3346000000000018
156,TRES MARIAS,NAT,São Francisco (SE),Sudeste,0.436,0.0,-0.43600000000000705,-0.43600000000000705,-0.43600000000000705,-0.4359999999999786,-0.43600000000000705
158,QUEIMADO,NAT,São Francisco (SE),Sudeste,1.6404,-1.6403999999999996,0.0,0.0,-1.6403999999999996,-1.6403999999999996,-1.6403999999999996
169,SOBRADINHO,NAT,São Francisco (NE),Nordeste,0.2449,-8.081700000000012,-11.510299999999972,-15.918499999999995,-10.775599999999997,2.4489999999999554,19.34710000000001
172,LUIZ GONZAGA,NAT,São Francisco (NE),Nordeste,0.4425,-41.15250000000003,-20.7974999999999,-28.762500000000045,-19.46999999999997,4.425000000000011,34.95749999999998
176,COMPLEXO,NAT,São Francisco (NE),Nordeste,1.0213,-94.98090000000047,-48.001099999999724,-66.38449999999989,-44.9372000000003,10.212999999999965,80.68269999999984
178,XINGÓ,NAT,São Francisco (NE),Nordeste,1.0781,-126.13769999999977,-50.6706999999999,-70.07650000000012,-47.436400000000276,10.781000000000176,85.1699000000001
183,A. DIAS + SÁ CARVALHO,NAT,Doce,Sudeste,0.9364,-0.9364000000000061,0.0,-0.9364000000000026,0.0,0.0,-0.936399999999999
188,ITAPEBI,NAT,Jequitinhonha (NE),Nordeste,0.715,0.0,-0.7149999999999963,-0.7149999999999963,-0.7150000000000034,-0.7149999999999963,-0.7150000000000034
190,B. ESPERANCA,NAT,Parnaíba,Nordeste,0.3784,-0.3783999999999992,-1.1351999999999975,-1.5135999999999967,-2.6487999999999943,-1.8920000000000101,-0.3783999999999992
191,CANA BRAVA,NAT,Tocantins (SE),Sudeste,0.3868,-7.349199999999996,-18.566400000000016,-17.406000000000006,-16.245600000000024,-14.69840000000002,-13.924800000000005
196,ROSAL,NAT,Itabapoana,Sudeste,1.6903,-1.6903000000000006,0.0,0.0,-1.690299999999997,-1.6903000000000006,-1.6903000000000006
197,PICADA,NAT,Paraíba do Sul,Sudeste,1.1546,-1.154600000000002,-1.154600000000002,0.0,-1.1545999999999985,0.0,0.0
198,SOBRAGI,NAT,Paraíba do Sul,Sudeste,0.7164,0.0,0.0,0.0,-0.7164000000000001,-0.7164000000000001,0.0
204,CACHOEIRA CALDEIRAO,NAT,Araguari,Norte,0.1406,-0.2811999999999557,-0.7029999999999745,-3.515000000000043,3.374400000000037,2.390199999999993,0.8436000000000377
205,CORUMBA IV,NAT,Paranaíba,Sudeste,0.5836,0.0,0.0,-0.583599999999997,-0.5836000000000041,-0.583599999999997,-0.583599999999997
206,MIRANDA,NAT,Paranaíba,Sudeste,0.6195,-0.6195000000000164,0.0,0.0,0.0,0.0,0.0
207,CAPIM BRANCO 1,NAT,Paranaíba,Sudeste,0.5114,0.0,0.0,0.0,0.0,0.0,0.0
209,CORUMBA I,NAT,Paranaíba,Sudeste,0.6294,-0.629400000000004,-0.629400000000004,-0.629400000000004,-0.629400000000004,0.0,-0.629400000000004
211,FUNIL-GRANDE,NAT,Grande,Sudeste,0.3549,0.0,0.0,-0.35490000000000066,0.0,-0.35490000000000066,-0.35490000000000066
213,SUIÇA,NAT,Santa Maria da Vitória,Sudeste,2.1132,0.0,0.0,0.0,-2.113200000000001,0.0,0.0
215,BARRA GRANDE,NAT,Uruguai,Sul,1.4153,-2.830600000000004,-24.060099999999977,80.6721,43.874300000000005,26.89069999999998,18.39889999999997
216,CAMPOS NOVOS,NAT,Uruguai,Sul,1.6063,-3.2125999999999806,-22.488199999999978,19.275599999999997,22.488200000000006,17.66930000000002,9.63779999999997
217,MACHADINHO,NAT,Uruguai,Sul,0.8779,-3.511599999999987,-81.6447,83.40050000000002,37.74969999999996,24.581199999999967,16.68009999999998
220,MONJOLINHO,NAT,Uruguai,Sul,0.54,-0.539999999999992,-37.260000000000005,4.859999999999999,-0.5400000000000063,-1.6199999999999974,-1.6199999999999903
222,SALTO CAXIAS,NAT,Iguaçu,Sul,0.5596,7.274799999999971,-134.86360000000002,-3.357599999999934,11.751600000000053,6.155599999999936,-1.119199999999978
225,SALTO APIACÁS,NAT,Amazonas (SE),Sudeste,0.2218,0.0,0.22179999999999467,0.22180000000000177,0.0,0.0,0.0
226,JURUENA,NAT,Amazonas (SE),Sudeste,0.2969,0.0,-0.2968999999999937,-0.29690000000000083,-0.29690000000000083,0.0,0.0
227,SINOP,NAT,Amazonas (SE),Sudeste,0.2431,-0.24309999999999832,-0.48619999999999663,-0.48619999999999663,12.155000000000001,17.260099999999994,8.508499999999998
228,COLIDER,NAT,Amazonas (SE),Sudeste,0.2078,0.0,-0.41559999999998354,-0.41560000000001196,11.22120000000001,14.961600000000004,7.688600000000008
229,TELES PIRES,NAT,Amazonas (SE),Sudeste,0.5054,-0.5054000000000087,-2.021600000000035,-2.0215999999998076,65.1966000000001,8.591800000000035,6.5702
230,SAO MANOEL,NAT,Amazonas (SE),Sudeste,0.2267,-0.4533999999999878,-1.1335000000000264,-1.1334999999999695,29.471000000000004,3.85390000000001,2.9470999999999776
241,SLT VERDINHO,NAT,Paranaíba,Sudeste,0.3742,-0.37419999999999476,0.0,-0.37419999999999476,0.0,-0.37420000000000186,0.0
247,CACU,NAT,Paranaíba,Sudeste,0.243,-0.2430000000000021,-0.48600000000000065,-0.48600000000000065,-0.48600000000000065,-0.4859999999999971,-0.4859999999999971
248,B. COQUEIROS,NAT,Paranaíba,Sudeste,0.3214,-0.321399999999997,-0.6428000000000011,-0.642799999999994,-0.6428000000000011,-0.6428000000000011,-0.6428000000000011
249,OURINHOS,NAT,Paranapanema (SE),Sudeste,0.0962,0.0,0.0,0.48100000000000076,0.28859999999999886,0.28859999999999886,0.19239999999999924
251,SERRA FACAO,NAT,Paranaíba,Sudeste,0.6489,-0.6489000000000118,-0.6488999999999976,-0.6489000000000118,0.0,-0.6488999999999976,0.0
252,ITIQUIRA II,NAT,Paraguai,Sudeste,1.2239,0.0,-1.2239000000000004,-1.2239000000000004,-1.2239000000000004,0.0,0.0
253,SÃO SALVADOR,NAT,Tocantins (SE),Sudeste,0.2149,-3.2235000000000014,-10.315200000000004,-9.67049999999999,-8.810900000000004,-8.166200000000003,-7.521500000000003
254,PEDRA DO CAVALO,NAT,Paraguaçu,Nordeste,0.9483,0.0,-0.9483000000000015,0.0,0.0,0.0,-0.9482999999999997
255,IRAPÉ,NAT,Jequitinhonha (SE),Sudeste,1.4533,-1.4532999999999987,-1.4532999999999987,-1.4532999999999987,-1.4532999999999987,-1.4532999999999987,0.0
257,PEIXE ANGICAL,NAT,Tocantins (SE),Sudeste,0.2408,-2.4080000000000155,-11.799200000000013,-10.835999999999984,-10.113599999999991,-9.391199999999998,-8.668800000000033
259,ITIQUIRA I,NAT,Paraguai,Sudeste,0.7685,0.0,-0.768499999999996,-0.768499999999996,-0.768499999999996,0.0,0.0
261,FOZ DO RIO CLARO,NAT,Paranaíba,Sudeste,0.2395,0.0,-0.4789999999999992,-0.4789999999999992,-0.4789999999999921,-0.2394999999999996,-0.47900000000000276
262,GUILMAN,NAT,Doce,Sudeste,1.0066,0.0,-1.006600000000006,-1.006600000000006,0.0,-1.006600000000006,-1.0065999999999988
263,PORTO ESTRELA,NAT,Doce,Sudeste,0.4593,0.0,-0.45929999999999893,-0.45929999999999893,-0.4593000000000025,0.0,0.0
269,BALBINA,NAT,Amazonas (N),Norte,0.208,0.6239999999999952,22.879999999999995,81.536,76.54399999999998,55.536,40.352000000000004
270,SERRA DA MESA,NAT,Tocantins (SE),Sudeste,1.0404,-22.88880000000006,-49.93920000000003,-46.81800000000004,-43.696799999999996,-40.57560000000001,-37.454399999999964
271,ESTREITO TOC,NAT,Tocantins (N),Norte,0.211,0.42200000000002547,-7.807000000000016,-6.54099999999994,-6.962999999999965,-6.751999999999953,-6.119000000000028
273,LAJEADO,NAT,Tocantins (SE),Sudeste,0.3315,-0.33150000000000546,-16.24350000000004,-15.249000000000024,-13.923000000000002,-12.928500000000042,-11.934000000000026
275,TUCURUI,NAT,Tocantins (N),Norte,0.5496,2.7479999999995925,52.76159999999982,92.33280000000013,72.54719999999998,49.46399999999994,35.17440000000033
277,CURUA-UNA,NAT,Amazonas (N),Norte,0.1679,0.16790000000000305,2.3506,11.249299999999991,15.782599999999995,11.417200000000001,8.2271
278,MANSO,NAT,Paraguai,Sudeste,0.508,0.0,0.0,-0.5080000000000027,-0.5079999999999956,-0.5079999999999956,-0.5080000000000027
279,SAMUEL,NAT,Amazonas (SE),Sudeste,0.2762,0.0,-0.2761999999999887,1.1047999999999973,11.600400000000008,-3.590600000000009,-3.0382000000000033
280,COARACY NUNES,NAT,Araguari,Norte,0.1795,-0.1794999999999618,-0.8975000000000364,-4.666999999999973,4.128500000000031,3.0515000000000327,1.0769999999999982
281,P.PEDRA,NAT,Paraguai,Sudeste,2.2106,0.0,0.0,0.0,0.0,0.0,-2.2105999999999995
283,SANTA CLARA - MG,NAT,Mucuri,Sudeste,0.4495,-0.44950000000000045,-0.4494999999999969,-0.44950000000000045,-0.44950000000000045,0.0,-0.44950000000000045
284,14 DE JULHO,NAT,Jacuí,Sul,0.3016,-0.30159999999999876,-5.127199999999998,27.4456,15.6832,9.952799999999996,10.857600000000005
285,JIRAU,NAT,Amazonas (SE),Sudeste,0.155,0.0,15.345000000000255,29.76000000000022,177.7850000000003,102.45499999999993,-98.88999999999987
286,QUEBRA-QUEIXO,NAT,Uruguai,Sul,1.035,1.0350000000000001,-3.104999999999997,-1.0350000000000037,-3.104999999999997,-3.104999999999997,-2.069999999999993
287,SANTO ANTONIO,NAT,Amazonas (SE),Sudeste,0.1589,-0.15890000000035798,15.73109999999997,31.144400000000132,185.1185000000005,106.30410000000074,-102.96720000000005
288,PIMENTAL,NAT,Xingu,Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,SANTO ANTONIO DO JARI,NAT,Amazonas (N),Norte,0.2315,-0.9260000000000446,-30.095000000000027,6.94500000000005,-5.324499999999944,48.84649999999999,19.908999999999992
291,DARDANELOS,NAT,Amazonas (SE),Sudeste,0.8689,0.0,-0.8689000000000533,-1.737799999999993,42.5761,13.033500000000004,15.640199999999993
292,BELO MONTE ART,ART,Xingu,Norte,0.8185,-2.455500000000029,55.65799999999945,195.62150000000292,1687.747000000003,1596.074999999998,1655.0069999999987
294,SALTO,NAT,Paranaíba,Sudeste,0.4502,0.0,0.0,-0.4502000000000024,0.0,-0.4502000000000024,-0.4502000000000024
295,JAURU,NAT,Paraguai,Sudeste,0.9297,-0.9296999999999969,0.0,-0.9296999999999969,0.0,-0.9296999999999969,-0.9296999999999969
296,GUAPORÉ,NAT,Amazonas (SE),Sudeste,1.5452,0.0,0.0,0.0,0.0,0.0,0.0
297,FERREIRA GOMES,NAT,Araguari,Norte,0.1499,-0.14990000000000236,-0.7495000000000118,-3.8974000000000046,3.4477000000000544,2.5482999999999834,1.0493000000000166
299,ILHA POMBOS,ART,Paraíba do Sul,Sudeste,0.2702,3.963407368421052,-3.1741389473684123,-2.4317999999999955,-2.7020000000000053,-2.701999999999998,-2.4318000000000026
302,PIMENTAL_ART,ART,Xingu,Norte,0.114,0.0,0.0,0.0,0.0,1.7053025658242404e-13,1.1368683772161603e-13
303,FONTES,ART,Paraíba do Sul,Sudeste,2.7014,-2.701400000000003,-5.402800000000003,0.0,-2.7013999999999996,-2.7013999999999996,-5.402799999999999
306,PEREIRA PASSOS,ART,Paraíba do Sul,Sudeste,0.3233,-8.298600526315788,-1.0515757894736808,-0.3232999999999997,0.0,-0.32329999999999615,-0.6465999999999994
318,H.BORDEN,ART,Alto Tietê,Sudeste,5.6808,-11.929679999999962,-7.953120000000013,-5.680799999999991,-12.49776,-12.49776,-17.042399999999986
