Posto,NOME,Tipo,BACIA,REGIAO,PRODUTIBILIDADE,ENA1_DIF,ENA2_DIF,ENA3_DIF,ENA4_DIF,ENA5_DIF,ENA6_DIF
39,IBITINGA,ART,Tietê,Sudeste,0.1737,-0.5037299999999902,-0.17369999999999663,-0.4863600000000048,-0.4863600000000048,-0.4863600000000048,-0.17370000000001085
40,PROMISSAO,ART,Tietê,Sudeste,0.213,-0.6176999999999992,-0.42600000000000193,-0.8094000000000108,-0.8093999999999966,-0.5964000000000027,-0.42600000000000193
42,N.AVANHANDAVA,ART,Tietê,Sudeste,0.2784,-0.8073599999999885,-0.5568000000000097,-0.7795200000000193,-0.7795199999999909,-0.7795200000000193,-0.5567999999999955
43,TRES IRMAOS,ART,Tietê,Sudeste,0.4025,-0.7647499999999638,-0.8050000000000068,-1.529500000000013,-1.529500000000013,-1.1269999999999527,-0.8049999999999784
45,JUPIA,ART,Alto Paraná,Sudeste,0.18,-2.3220000000000027,-2.160000000000082,-2.3040000000000873,-1.9440000000000737,-1.7640000000001237,-1.6200000000000045
46,P.PRIMAVERA,ART,Baixo Paraná,Sudeste,0.1754,-2.2626599999999826,-0.7015999999999849,-1.7189200000000255,-1.36812000000009,-1.1927200000000084,-1.0523999999999205
47,JURUMIRIM,NAT,Paranapanema (SE),Sudeste,0.2907,-0.2906999999999993,0.2906999999999993,0.0,0.0,0.0,0.0
48,PIRAJU,NAT,Paranapanema (SE),Sudeste,0.2306,-0.2306000000000008,0.0,-0.2306000000000008,-0.23059999999999903,0.0,0.0
49,CHAVANTES,NAT,Paranapanema (SE),Sudeste,0.6177,0.0,0.6176999999999992,0.0,0.0,0.0,0.0
50,LUCAS GARCEZ,NAT,Paranapanema (SE),Sudeste,0.1483,-0.148299999999999,0.14830000000000254,0.0,0.0,0.0,0.0
51,CANOAS 2,NAT,Paranapanema (SE),Sudeste,0.1288,1.1591999999999985,1.2880000000000003,1.2880000000000003,1.4167999999999985,1.4167999999999985,1.2880000000000003
52,CANOAS 1,NAT,Paranapanema (SE),Sudeste,0.1489,-0.7444999999999986,-0.595600000000001,-0.595600000000001,-0.7445000000000022,-0.7445000000000022,-0.595600000000001
53,PARANAPANEMA,NAT,Paranapanema (SE),Sudeste,0.1275,-0.1275000000000004,0.0,-0.1274999999999995,-0.1274999999999995,0.0,0.0
57,GOV JAYME CANET JR,NAT,Paranapanema (S),Sul,1.0494,-2.098799999999997,-4.197600000000001,-3.1482000000000028,-3.1482000000000028,-4.197600000000023,-5.246999999999986
61,CAPIVARA,NAT,Paranapanema (SE),Sudeste,0.3744,-1.123199999999997,-0.7488000000000028,-1.1231999999999687,-1.123199999999997,-1.4976000000000056,-1.4975999999999772
62,TAQUARUÇU,NAT,Paranapanema (SE),Sudeste,0.2221,-0.6662999999999926,-0.6662999999999926,-0.6663000000000068,-0.44420000000000925,-0.6663000000000068,-0.8883999999999901
63,ROSANA,NAT,Paranapanema (SE),Sudeste,0.1841,-0.5523000000000025,-0.36820000000000164,-0.5523000000000025,-0.36820000000000164,-0.7363999999999891,-0.7363999999999891
66,ITAIPU ART.,ART,Baixo Paraná,Sudeste,1.0244,-118.72796000000017,-200.78240000000005,-139.11351999999988,-136.04032000000097,-138.08912000000055,-138.29399999999987
71,STA CLARA PR,NAT,Iguaçu,Sul,0.8126,-11.376399999999997,-14.6268,-14.626800000000003,-13.001600000000003,-17.877200000000002,-17.0646
72,FUNDÃO,NAT,Iguaçu,Sul,0.8307,-12.460500000000003,-15.783300000000004,-15.783299999999997,-14.121900000000004,-18.27539999999999,-19.106099999999998
73,JORDÃO NAT.,NAT,Iguaçu,Sul,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,FOZ DO AREIA,NAT,Iguaçu,Sul,1.0938,-29.53260000000003,-44.8458,-49.221000000000004,-47.033400000000086,-39.3768,-49.221000000000004
75,SEGREDO,ART,Iguaçu,Sul,0.904,-72.32000000000002,-78.648,-78.64799999999997,-70.512,-70.51200000000006,-75.93600000000004
77,SLT SANTIAGO,NAT,Iguaçu,Sul,0.8921,-108.83619999999999,-122.21770000000004,-105.26780000000002,-85.64160000000004,-81.18110000000001,-85.64159999999993
78,SALTO OSORIO,NAT,Iguaçu,Sul,0.5747,-79.88329999999999,-90.2279,-74.71099999999996,-59.19409999999999,-55.745900000000006,-58.04469999999992
81,BAIXO IGUAÇU,NAT,Iguaçu,Sul,0.1458,-41.69880000000001,-48.114000000000004,-34.408799999999985,-24.34860000000002,-21.432600000000008,-20.99520000000001
88,SAO ROQUE,NAT,Uruguai,Sul,0.4335,-12.5715,-40.31550000000001,-35.98049999999999,-27.310500000000005,-18.206999999999994,-21.67500000000001
89,GARIBALDI,NAT,Uruguai,Sul,0.3691,-13.287599999999998,-42.077400000000004,-37.6482,-28.420699999999997,-19.19319999999999,-22.51509999999999
92,ITÁ,NAT,Uruguai,Sul,0.9097,-72.77600000000001,-375.7061,-282.00700000000006,-171.93330000000003,-121.89980000000014,-162.83629999999994
93,PASSO FUNDO,NAT,Uruguai,Sul,2.2252,-11.126000000000005,-171.34040000000002,-51.17959999999999,-13.351199999999992,-8.900800000000004,-6.675600000000003
94,FOZ CHAPECO,NAT,Uruguai,Sul,0.4506,-45.51060000000004,-279.82259999999997,-176.1846,-100.03320000000002,-72.096,-93.27419999999995
97,MONTE CLARO,NAT,Jacuí,Sul,0.3541,8.498400000000004,-30.8067,-12.393500000000003,-4.957399999999993,-3.540999999999997,-4.249200000000002
98,CASTRO ALVES,NAT,Jacuí,Sul,0.7676,10.746399999999994,-34.542,-16.11960000000002,-7.676000000000002,-5.373199999999997,-6.140799999999999
99,ESPORA,NAT,Paranaíba,Sudeste,0.4021,-0.4021000000000008,-0.40209999999999724,0.0,-0.40209999999999724,0.0,0.0
101,SALTO PILAO,NAT,Itajaí-Açu,Sul,1.7641,-7.0563999999999965,-35.282,-35.28199999999998,-21.16919999999999,-17.64100000000002,-21.16919999999999
102,SÃO JOSÉ,NAT,Uruguai,Sul,0.1878,-8.638800000000003,-57.46679999999999,-26.667600000000007,-10.141199999999998,-7.5120000000000005,-6.948599999999999
103,PASSO SÃO JOÃO,NAT,Uruguai,Sul,0.2545,-12.215999999999994,-80.931,-37.666000000000004,-13.99750000000001,-10.4345,-9.670999999999992
110,ERNESTINA,NAT,Jacuí,Sul,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,PASSO REAL,NAT,Jacuí,Sul,0.3682,-23.19659999999999,-94.25919999999998,-29.82419999999999,-12.150599999999997,-9.205000000000013,-9.941400000000002
112,JACUI,NAT,Jacuí,Sul,0.7951,-51.6815,-207.52110000000002,-65.19819999999999,-26.23830000000001,-20.672600000000017,-22.2628
113,ITAUBA,NAT,Jacuí,Sul,0.7554,-66.47519999999997,-285.5412,-68.7414,-25.683600000000013,-19.6404,-21.151200000000017
114,D.FRANCISCA,NAT,Jacuí,Sul,0.3356,-38.593999999999994,-170.1492,-33.56,-11.41040000000001,-8.725599999999986,-9.396799999999985
115,CAP.CACH.,NAT,Capivari,Sul,6.3542,-6.354199999999992,-6.354199999999999,-6.354199999999992,-6.354199999999999,-6.354200000000006,-6.354200000000006
120,JAGUARI,NAT,Paraíba do Sul,Sudeste,0.5163,-0.5162999999999993,0.0,-0.5163000000000011,0.0,-0.5163000000000011,0.0
121,PARAIBUNA,NAT,Paraíba do Sul,Sudeste,0.7007,-0.7007000000000012,-0.7007000000000012,-0.7007000000000012,0.0,0.0,-0.7007000000000012
122,SANTA BRANCA,NAT,Paraíba do Sul,Sudeste,0.3679,-0.36790000000000056,-0.3678999999999988,-0.3678999999999988,-0.36790000000000056,-0.36790000000000056,0.0
123,FUNIL,NAT,Paraíba do Sul,Sudeste,0.5575,0.0,0.0,0.0,0.0,0.0,0.0
126,SIMPLÍCIO ART.,ART,Paraíba do Sul,Sudeste,0.9762,-13.666799999999995,-10.373409473684191,-12.325809473684203,-10.373409473684205,-8.785800000000009,-9.762
131,NILO PEÇANHA,ART,Paraíba do Sul,Sudeste,2.6871,2.6871000000000436,-1.0041268421052223,4.370073157894694,-1.0041268421052223,0.0,0.0
134,SALTO GRANDE,NAT,Doce,Sudeste,0.802,-0.8019999999999996,0.0,-0.8019999999999996,-0.8019999999999996,0.0,-0.8019999999999996
135,BARRA BRAUNA,NAT,Paraíba do Sul,Sudeste,0.2094,0.0,-0.2093999999999987,-0.20940000000000225,-0.20940000000000225,-0.2093999999999987,0.0
141,BAGUARI,NAT,Doce,Sudeste,0.1698,-0.16979999999999507,0.0,0.0,-0.16980000000000217,-0.16980000000000217,-0.16979999999999507
144,MASCARENHAS,NAT,Doce,Sudeste,0.1989,-0.19889999999999475,-0.19889999999999475,-0.19890000000000896,-0.19889999999999475,-0.19889999999999475,0.0
145,RONDON II,NAT,Amazonas (SE),Sudeste,0.5244,0.5244,0.5244,0.5244,-4.7196,-6.8172,-7.3416
148,AIMORÉS,NAT,Doce,Sudeste,0.2558,0.0,0.0,0.0,-0.2558000000000078,0.0,0.0
149,CANDONGA,NAT,Doce,Sudeste,0.4503,-0.4502999999999986,0.0,0.0,-0.4502999999999986,-0.4502999999999986,0.0
154,SAO DOMINGOS,NAT,Baixo Paraná,Sudeste,0.3071,-0.3071000000000019,0.0,0.0,-0.3070999999999984,0.0,0.0
155,RETIRO BAIXO,NAT,São Francisco (SE),Sudeste,0.3346,0.0,0.0,0.0,0.0,0.0,0.0
156,TRES MARIAS,NAT,São Francisco (SE),Sudeste,0.436,0.43600000000000705,0.43600000000000705,0.0,0.0,0.0,0.43600000000000705
158,QUEIMADO,NAT,São Francisco (SE),Sudeste,1.6404,0.0,-1.6403999999999996,0.0,-1.6403999999999996,-1.6403999999999996,0.0
169,SOBRADINHO,NAT,São Francisco (NE),Nordeste,0.2449,-18.61239999999998,-17.14300000000003,-12.000100000000032,-0.7346999999999753,17.142999999999972,35.51049999999998
172,LUIZ GONZAGA,NAT,São Francisco (NE),Nordeste,0.4425,-33.629999999999995,-30.975000000000023,-21.682500000000005,-1.3274999999999864,30.974999999999966,64.16250000000002
176,COMPLEXO,NAT,São Francisco (NE),Nordeste,1.0213,-77.61879999999974,-71.49099999999999,-50.04369999999972,-3.0639000000001033,71.49099999999999,148.08850000000007
178,XINGÓ,NAT,São Francisco (NE),Nordeste,1.0781,-81.9355999999998,-75.4670000000001,-52.82690000000002,-3.2343000000000757,75.4670000000001,156.32449999999994
183,A. DIAS + SÁ CARVALHO,NAT,Doce,Sudeste,0.9364,0.0,-0.936399999999999,0.0,-0.936399999999999,-0.936399999999999,-0.936399999999999
188,ITAPEBI,NAT,Jequitinhonha (NE),Nordeste,0.715,0.0,0.0,-0.7149999999999963,0.0,0.0,0.0
190,B. ESPERANCA,NAT,Parnaíba,Nordeste,0.3784,-4.919200000000018,-4.162400000000019,15.892799999999994,12.8656,7.1895999999999844,10.21680000000002
191,CANA BRAVA,NAT,Tocantins (SE),Sudeste,0.3868,0.0,0.0,-0.3867999999999938,0.0,0.0,0.0
196,ROSAL,NAT,Itabapoana,Sudeste,1.6903,-1.6903000000000006,-1.6903000000000006,0.0,-1.6903000000000006,-1.6903000000000006,0.0
197,PICADA,NAT,Paraíba do Sul,Sudeste,1.1546,0.0,-1.1545999999999985,-1.1545999999999985,0.0,-1.154600000000002,-1.154600000000002
198,SOBRAGI,NAT,Paraíba do Sul,Sudeste,0.7164,-0.7164000000000001,-0.7163999999999966,-0.7164000000000001,-0.7164000000000001,-0.7164000000000001,-0.7164000000000037
204,CACHOEIRA CALDEIRAO,NAT,Araguari,Norte,0.1406,3.796199999999999,6.4676000000000045,6.889399999999966,5.905199999999979,3.796199999999999,3.37439999999998
205,CORUMBA IV,NAT,Paranaíba,Sudeste,0.5836,-0.583599999999997,0.0,-0.5836000000000041,0.0,-0.5836000000000041,-0.583599999999997
206,MIRANDA,NAT,Paranaíba,Sudeste,0.6195,0.0,0.0,0.619499999999988,0.6194999999999595,0.0,0.619499999999988
207,CAPIM BRANCO 1,NAT,Paranaíba,Sudeste,0.5114,0.511400000000009,0.511400000000009,0.5113999999999805,0.511400000000009,0.0,0.5113999999999947
209,CORUMBA I,NAT,Paranaíba,Sudeste,0.6294,-6.294000000000011,-6.294000000000011,-5.664600000000007,-5.664600000000007,-5.035200000000003,-5.035200000000003
211,FUNIL-GRANDE,NAT,Grande,Sudeste,0.3549,-0.35490000000000066,0.0,0.0,0.0,0.0,0.0
213,SUIÇA,NAT,Santa Maria da Vitória,Sudeste,2.1132,0.0,0.0,0.0,-2.113200000000001,-2.113200000000001,0.0
215,BARRA GRANDE,NAT,Uruguai,Sul,1.4153,-9.907100000000014,-101.9016,-62.273199999999974,-29.721299999999985,-24.060100000000034,-24.060099999999977
216,CAMPOS NOVOS,NAT,Uruguai,Sul,1.6063,-62.64569999999998,-200.78749999999997,-178.29929999999996,-136.5355,-91.55910000000006,-109.22839999999997
217,MACHADINHO,NAT,Uruguai,Sul,0.8779,-37.74970000000002,-222.1087,-157.14409999999998,-107.10379999999998,-79.01100000000008,-92.17949999999996
220,MONJOLINHO,NAT,Uruguai,Sul,0.54,-4.32,-70.74000000000001,-21.059999999999995,-5.399999999999999,-3.239999999999995,-2.6999999999999886
222,SALTO CAXIAS,NAT,Iguaçu,Sul,0.5596,-137.10199999999998,-157.24760000000003,-115.27760000000006,-82.82079999999996,-74.42679999999996,-73.86719999999991
225,SALTO APIACÁS,NAT,Amazonas (SE),Sudeste,0.2218,0.44359999999998934,1.3308000000000035,1.1090000000000018,0.8872,0.8872,0.4436
226,JURUENA,NAT,Amazonas (SE),Sudeste,0.2969,-0.29690000000000083,-0.29690000000000083,0.0,-0.29690000000000083,0.0,0.0
227,SINOP,NAT,Amazonas (SE),Sudeste,0.2431,0.24310000000002674,1.2154999999999916,36.465,32.5754,45.945899999999995,32.08919999999998
228,COLIDER,NAT,Amazonas (SE),Sudeste,0.2078,0.20779999999999177,1.2468000000000075,34.287000000000006,30.338799999999992,41.559999999999974,29.299800000000005
229,TELES PIRES,NAT,Amazonas (SE),Sudeste,0.5054,7.581000000000131,14.656599999999798,198.6221999999998,176.3846000000001,145.04980000000012,114.22040000000004
230,SAO MANOEL,NAT,Amazonas (SE),Sudeste,0.2267,3.1738000000000284,6.574299999999994,89.99990000000003,79.57170000000002,65.5163,51.68760000000003
241,SLT VERDINHO,NAT,Paranaíba,Sudeste,0.3742,0.0,0.37420000000000186,0.0,0.37420000000000186,0.37420000000000186,0.37420000000000186
247,CACU,NAT,Paranaíba,Sudeste,0.243,-0.7290000000000063,-0.7290000000000028,-0.7289999999999992,-0.7290000000000028,-0.48600000000000065,-0.48600000000000065
248,B. COQUEIROS,NAT,Paranaíba,Sudeste,0.3214,-0.9642000000000053,-0.9641999999999982,-0.9641999999999982,-0.9641999999999982,-0.9641999999999982,-0.642799999999994
249,OURINHOS,NAT,Paranapanema (SE),Sudeste,0.0962,-0.09619999999999873,0.0,0.0,0.0,0.0,0.0
251,SERRA FACAO,NAT,Paranaíba,Sudeste,0.6489,-0.6488999999999976,0.0,0.0,-0.6488999999999976,-0.6489000000000118,-0.6489000000000118
252,ITIQUIRA II,NAT,Paraguai,Sudeste,1.2239,0.0,0.0,0.0,-1.2239000000000004,0.0,-1.2239000000000004
253,SÃO SALVADOR,NAT,Tocantins (SE),Sudeste,0.2149,0.0,0.0,0.0,0.0,0.0,-0.2149000000000001
254,PEDRA DO CAVALO,NAT,Paraguaçu,Nordeste,0.9483,-0.9482999999999997,-0.9482999999999997,0.0,0.0,-0.9482999999999997,0.0
255,IRAPÉ,NAT,Jequitinhonha (SE),Sudeste,1.4533,0.0,-1.4532999999999987,0.0,-1.4532999999999987,-1.4532999999999987,0.0
257,PEIXE ANGICAL,NAT,Tocantins (SE),Sudeste,0.2408,-0.7223999999999933,-0.7223999999999933,-0.48159999999998604,-0.48159999999998604,-0.48160000000001446,-0.48160000000001446
259,ITIQUIRA I,NAT,Paraguai,Sudeste,0.7685,0.0,0.0,0.0,-0.768499999999996,0.0,-0.7685000000000031
261,FOZ DO RIO CLARO,NAT,Paranaíba,Sudeste,0.2395,-0.7184999999999988,-0.7184999999999988,-0.7184999999999988,-0.7184999999999988,-0.7185000000000059,-0.47900000000000276
262,GUILMAN,NAT,Doce,Sudeste,1.0066,0.0,-1.0065999999999917,-1.006600000000006,-1.0065999999999988,0.0,-1.0065999999999988
263,PORTO ESTRELA,NAT,Doce,Sudeste,0.4593,-0.45929999999999893,0.0,-0.45929999999999893,-0.45929999999999893,0.0,-0.45929999999999893
269,BALBINA,NAT,Amazonas (N),Norte,0.208,3.5360000000000014,37.64799999999997,47.00800000000004,34.73599999999999,26.00000000000003,19.55200000000002
270,SERRA DA MESA,NAT,Tocantins (SE),Sudeste,1.0404,0.0,0.0,0.0,0.0,0.0,0.0
271,ESTREITO TOC,NAT,Tocantins (N),Norte,0.211,-17.93500000000006,-11.815999999999917,-10.549999999999955,-9.916999999999916,-9.495000000000005,-9.072999999999979
273,LAJEADO,NAT,Tocantins (SE),Sudeste,0.3315,-1.9890000000000327,-1.9890000000000327,-1.3260000000000218,-1.3259999999999081,-0.9945000000000164,-0.9945000000000164
275,TUCURUI,NAT,Tocantins (N),Norte,0.5496,-37.37279999999919,115.41599999999926,120.36239999999998,88.48559999999998,64.30320000000029,45.616799999999785
277,CURUA-UNA,NAT,Amazonas (N),Norte,0.1679,9.738199999999992,17.965300000000006,21.155399999999993,15.782600000000002,11.417199999999994,8.059199999999997
278,MANSO,NAT,Paraguai,Sudeste,0.508,-1.0159999999999982,-0.5079999999999956,-0.5079999999999956,-0.5080000000000027,-0.5079999999999991,-0.5080000000000027
279,SAMUEL,NAT,Amazonas (SE),Sudeste,0.2762,3.038199999999989,4.695399999999978,9.390799999999999,5.800200000000004,-6.628799999999998,-1.933400000000006
280,COARACY NUNES,NAT,Araguari,Norte,0.1795,4.846499999999992,8.257000000000005,8.795500000000004,7.538999999999987,4.846499999999992,4.307999999999993
281,P.PEDRA,NAT,Paraguai,Sudeste,2.2106,-2.2105999999999995,0.0,0.0,-2.2105999999999995,0.0,0.0
283,SANTA CLARA - MG,NAT,Mucuri,Sudeste,0.4495,0.0,0.0,-0.44950000000000045,-0.44950000000000045,0.0,-0.4494999999999969
284,14 DE JULHO,NAT,Jacuí,Sul,0.3016,7.8416,-28.350399999999986,-11.460800000000006,-4.222399999999993,-3.0160000000000053,-3.9208
285,JIRAU,NAT,Amazonas (SE),Sudeste,0.155,8.835000000000036,26.8149999999996,376.64999999999964,188.9449999999997,2.325000000000273,95.17000000000007
286,QUEBRA-QUEIXO,NAT,Uruguai,Sul,1.035,-19.665,-32.08499999999999,-30.014999999999993,-19.664999999999992,-16.560000000000016,-12.420000000000002
287,SANTO ANTONIO,NAT,Amazonas (SE),Sudeste,0.1589,9.851799999999457,31.144400000000132,392.0063,196.71820000000025,2.0656999999996515,98.83579999999984
288,PIMENTAL,NAT,Xingu,Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,SANTO ANTONIO DO JARI,NAT,Amazonas (N),Norte,0.2315,35.650999999999954,103.4805,111.81449999999995,181.2645,190.06150000000002,180.33849999999995
291,DARDANELOS,NAT,Amazonas (SE),Sudeste,0.8689,4.344500000000039,4.344499999999982,51.26509999999996,36.49380000000002,29.542599999999993,22.59140000000002
292,BELO MONTE ART,ART,Xingu,Norte,0.8185,27.01050000000032,156.33350000000064,827.5035000000007,1021.4880000000003,1039.495,1145.0814999999993
294,SALTO,NAT,Paranaíba,Sudeste,0.4502,0.4502000000000024,0.0,0.0,0.0,0.45019999999999527,0.0
295,JAURU,NAT,Paraguai,Sudeste,0.9297,0.0,0.0,-0.9296999999999969,0.0,-0.9296999999999969,-0.9296999999999969
296,GUAPORÉ,NAT,Amazonas (SE),Sudeste,1.5452,0.0,1.5452000000000012,3.0904000000000025,1.5452000000000012,0.0,0.0
297,FERREIRA GOMES,NAT,Araguari,Norte,0.1499,4.047300000000007,7.045299999999941,7.345100000000002,6.295799999999986,4.1971999999999525,3.5976
299,ILHA POMBOS,ART,Paraíba do Sul,Sudeste,0.2702,-3.782800000000009,-3.14143052631578,-3.41163052631579,-2.8712305263157916,-2.4318000000000097,-2.701999999999998
302,PIMENTAL_ART,ART,Xingu,Norte,0.114,0.0,0.0,0.0,0.0,0.0,0.0
303,FONTES,ART,Paraíba do Sul,Sudeste,2.7014,-2.7013999999999996,-2.701400000000003,-5.402800000000003,0.0,-2.7013999999999996,-2.7013999999999996
306,PEREIRA PASSOS,ART,Paraíba do Sul,Sudeste,0.3233,0.0,-0.4441121052631516,-0.12081210526315544,-0.12081210526316255,-0.32329999999999615,-0.32330000000000325
318,H.BORDEN,ART,Alto Tietê,Sudeste,5.6808,-17.61048000000001,-11.361599999999996,-12.49776,-12.49776,-18.178560000000004,-17.0424
