Posto,NOME,PRODUTIBILIDADE,Tipo,S1,S2,S3,S4,S5,S6,ENA1,ENA2,ENA3,ENA4,ENA5,ENA6,BACIA,REGIAO
061,CAPIVARA,0.3744,NAT,345,334,353,415,498,513,129.168,125.0496,132.16320000000002,155.376,186.4512,192.0672,Paranapanema (SE),Sudeste
062,TAQUARUÇU,0.2221,NAT,379,367,388,450,534,548,84.1759,81.5107,86.17479999999999,99.945,118.6014,121.71079999999999,Paranapanema (SE),Sudeste
063,ROSANA,0.1841,NAT,460,447,469,532,616,631,84.686,82.29270000000001,86.3429,97.94120000000001,113.4056,116.1671,Paranapanema (SE),Sudeste
065,,,,,,,,,,,,,,,,Iguaçu,Sul
066,ITAIPU ART.,1.0244,ART,6624.6,6350.7,6180.0,6515.0,6530.2,6434.1,6786.24024,6505.65708,6330.7919999999995,6673.965999999999,6689.53688,6591.09204,Baixo Paraná,Sudeste
070,,,,,,,,,,,,,,,,Iguaçu,Sul
071,STA CLARA PR,0.8126,NAT,24,27,42,47,108,119,19.5024,21.9402,34.1292,38.1922,87.7608,96.6994,Iguaçu,Sul
072,FUNDÃO,0.8307,NAT,27,30,46,50,117,126,22.4289,24.921,38.2122,41.535,97.1919,104.6682,Iguaçu,Sul
073,JORDÃO NAT.,0.0,NAT,39,41,64,63,150,156,0.0,0.0,0.0,0.0,0.0,0.0,Iguaçu,Sul
074,FOZ DO AREIA,1.0938,NAT,134,181,259,293,527,708,146.56920000000002,197.97780000000003,283.29420000000005,320.4834,576.4326000000001,774.4104000000001,Iguaçu,Sul
075,SEGREDO,0.904,ART,223,271,403,414,839,1007,201.592,244.984,364.312,374.25600000000003,758.456,910.328,Iguaçu,Sul
076,,,NAT,194,240,349,361,699,861,,,,,,,Iguaçu,Sul
077,SLT SANTIAGO,0.8921,NAT,268,341,504,493,1010,1209,239.0828,304.2061,449.6184,439.8053,901.021,1078.5489,Iguaçu,Sul
078,SALTO OSORIO,0.5747,NAT,281,364,540,520,1073,1284,161.4907,209.1908,310.33799999999997,298.844,616.6531,737.9148,Iguaçu,Sul
080,,,,,,,,,,,,,,,,Iguaçu,Sul
081,BAIXO IGUAÇU,0.1458,NAT,402,571,858,759,1631,1952,58.6116,83.2518,125.09640000000002,110.66220000000001,237.79980000000003,284.6016,Iguaçu,Sul
083,,,,,,,,,,,,,,,,Iguaçu,Sul
085,,,,,,,,,,,,,,,,Uruguai,Sul
088,SAO ROQUE,0.4335,NAT,68,92,148,176,250,325,29.478,39.882,64.158,76.29599999999999,108.375,140.8875,Uruguai,Sul
089,GARIBALDI,0.3691,NAT,83,112,181,215,305,397,30.635299999999997,41.3392,66.80709999999999,79.3565,112.57549999999999,146.5327,Uruguai,Sul
092,ITÁ,0.9097,NAT,403,525,796,821,1245,1428,366.60909999999996,477.5925,724.1211999999999,746.8637,1132.5765,1299.0516,Uruguai,Sul
093,PASSO FUNDO,2.2252,NAT,45,67,64,52,63,81,100.134,149.0884,142.4128,115.7104,140.1876,180.2412,Uruguai,Sul
094,FOZ CHAPECO,0.4506,NAT,547,720,979,980,1454,1718,246.4782,324.432,441.1374,441.588,655.1724,774.1308,Uruguai,Sul
096,,,NAT,46,65,99,87,99,144,,,,,,,,
097,MONTE CLARO,0.3541,NAT,146,156,298,236,270,314,51.698600000000006,55.2396,105.52180000000001,83.56760000000001,95.60700000000001,111.18740000000001,Jacuí,Sul
098,CASTRO ALVES,0.7676,NAT,92,80,182,134,154,147,70.61919999999999,61.407999999999994,139.70319999999998,102.85839999999999,118.21039999999999,112.8372,Jacuí,Sul
099,ESPORA,0.4021,NAT,57,56,56,56,56,55,22.919700000000002,22.5176,22.5176,22.5176,22.5176,22.1155,Paranaíba,Sudeste
100,,,,,,,,,,,,,,,,Uruguai,Sul
101,SALTO PILAO,1.7641,NAT,42,49,101,82,162,162,74.0922,86.4409,178.1741,144.6562,285.7842,285.7842,Itajaí-Açu,Sul
102,SÃO JOSÉ,0.1878,NAT,268,250,218,190,211,252,50.3304,46.949999999999996,40.9404,35.682,39.6258,47.3256,Uruguai,Sul
103,PASSO SÃO JOÃO,0.2545,NAT,278,259,226,198,219,262,70.751,65.9155,57.517,50.391,55.7355,66.679,Uruguai,Sul
104,,,NAT,12,12,18,18,18,14,,,,,,,Alto Tietê,Sudeste
109,,,NAT,6,6,10,10,9,7,,,,,,,Alto Tietê,Sudeste
110,ERNESTINA,0.0,NAT,32,36,42,35,42,47,0.0,0.0,0.0,0.0,0.0,0.0,Jacuí,Sul
111,PASSO REAL,0.3682,NAT,222,240,275,255,265,309,81.74040000000001,88.36800000000001,101.25500000000001,93.891,97.57300000000001,113.77380000000001,Jacuí,Sul
112,JACUI,0.7951,NAT,226,245,278,257,267,312,179.6926,194.7995,221.0378,204.3407,212.29170000000002,248.0712,Jacuí,Sul
113,ITAUBA,0.7554,NAT,339,366,365,312,324,385,256.0806,276.4764,275.721,235.6848,244.7496,290.829,Jacuí,Sul
114,D.FRANCISCA,0.3356,NAT,463,501,462,373,387,466,155.3828,168.1356,155.0472,125.17880000000001,129.87720000000002,156.3896,Jacuí,Sul
115,CAP.CACH.,6.3542,NAT,10,9,10,9,11,11,63.541999999999994,57.187799999999996,63.541999999999994,57.187799999999996,69.8962,69.8962,Capivari,Sul
116,,,NAT,1,1,2,2,1,1,,,,,,,Alto Tietê,Sudeste
117,,,NAT,5,5,8,8,8,6,,,,,,,Alto Tietê,Sudeste
118,,,NAT,6,6,10,10,9,7,,,,,,,Alto Tietê,Sudeste
119,,,NAT,8,8,12,13,12,9,,,,,,,Alto Tietê,Sudeste
120,JAGUARI,0.5163,NAT,16,16,17,18,17,17,8.2608,8.2608,8.777099999999999,9.2934,8.777099999999999,8.777099999999999,Paraíba do Sul,Sudeste
121,PARAIBUNA,0.7007,NAT,35,34,37,38,36,35,24.5245,23.8238,25.9259,26.6266,25.2252,24.5245,Paraíba do Sul,Sudeste
122,SANTA BRANCA,0.3679,NAT,40,39,42,43,41,41,14.716000000000001,14.3481,15.4518,15.819700000000001,15.0839,15.0839,Paraíba do Sul,Sudeste
123,FUNIL,0.5575,NAT,117,111,117,124,117,112,65.2275,61.8825,65.2275,69.13,65.2275,62.44,Paraíba do Sul,Sudeste
125,,,NAT,158,152,158,165,155,150,,,,,,,Paraíba do Sul,Sudeste
126,SIMPLÍCIO ART.,0.9762,ART,86.04210526315791,81.80000000000001,82.04210526315791,88.65789473684211,76.92105263157896,70.05263157894737,83.99430315789475,79.85316,80.08950315789474,86.54783684210527,75.09033157894737,68.38537894736842,Paraíba do Sul,Sudeste
127,,,ART,176.0421052631579,171.8,172.0421052631579,178.6578947368421,166.92105263157896,160.05263157894737,,,,,,,Paraíba do Sul,Sudeste
129,,,NAT,288,278,282,292,273,263,,,,,,,Paraíba do Sul,Sudeste
130,,,NAT,323,311,315,326,304,292,,,,,,,Paraíba do Sul,Sudeste
131,NILO PEÇANHA,2.6871,ART,103.9578947368421,98.2,102.9578947368421,106.34210526315789,100.07894736842105,96.94736842105263,279.34525894736845,263.87322,276.6581589473684,285.7518710526316,268.92213947368424,260.50727368421053,Paraíba do Sul,Sudeste
132,,,ART,12,11,10,10,9,8,,,,,,,Paraíba do Sul,Sudeste
134,SALTO GRANDE,0.802,NAT,79,76,73,73,72,67,63.358000000000004,60.952000000000005,58.54600000000001,58.54600000000001,57.744,53.734,Doce,Sudeste
135,BARRA BRAUNA,0.2094,NAT,90,87,85,85,82,79,18.846,18.2178,17.799,17.799,17.1708,16.5426,Paraíba do Sul,Sudeste
141,BAGUARI,0.1698,NAT,351,337,328,334,324,313,59.5998,57.2226,55.6944,56.7132,55.0152,53.147400000000005,Doce,Sudeste
144,MASCARENHAS,0.1989,NAT,503,484,472,479,467,457,100.0467,96.2676,93.8808,95.2731,92.88629999999999,90.8973,Doce,Sudeste
145,RONDON II,0.5244,NAT,116,101,101,93,89,82,60.8304,52.9644,52.9644,48.7692,46.6716,43.0008,Amazonas (SE),Sudeste
148,AIMORÉS,0.2558,NAT,406,390,380,386,376,365,103.85480000000001,99.76200000000001,97.20400000000001,98.73880000000001,96.1808,93.367,Doce,Sudeste
149,CANDONGA,0.4503,NAT,105,102,99,101,96,92,47.2815,45.9306,44.579699999999995,45.4803,43.2288,41.4276,Doce,Sudeste
154,SAO DOMINGOS,0.3071,NAT,84,83,85,87,86,82,25.7964,25.4893,26.1035,26.717699999999997,26.4106,25.182199999999998,Baixo Paraná,Sudeste
155,RETIRO BAIXO,0.3346,NAT,104,97,92,91,87,83,34.7984,32.4562,30.7832,30.4486,29.1102,27.7718,São Francisco (SE),Sudeste
156,TRES MARIAS,0.436,NAT,464,421,390,379,359,344,202.304,183.556,170.04,165.244,156.524,149.984,São Francisco (SE),Sudeste
158,QUEIMADO,1.6404,NAT,43,40,39,37,35,34,70.5372,65.616,63.9756,60.6948,57.414,55.7736,São Francisco (SE),Sudeste
160,,,,,,,,,,,,,,,,Alto Tietê,Sudeste
161,,,NAT,45,44,68,68,65,52,,,,,,,Alto Tietê,Sudeste
164,,,,,,,,,,,,,,,,Alto Tietê,Sudeste
166,,,NAT,1933,1916,1850,2075,2184,2302,,,,,,,Baixo Paraná,Sudeste
168,,,NAT,1222,848,705,713,743,790,,,,,,,São Francisco (NE),Nordeste
169,SOBRADINHO,0.2449,NAT,2090,1508,1229,1182,1181,1200,511.841,369.30920000000003,300.9821,289.47180000000003,289.2269,293.88,São Francisco (NE),Nordeste
171,,,NAT,0,0,0,0,0,0,,,,,,,São Francisco (NE),Nordeste
172,LUIZ GONZAGA,0.4425,NAT,2090,1508,1229,1182,1181,1200,924.825,667.29,543.8325,523.035,522.5925,531.0,São Francisco (NE),Nordeste
173,,,NAT,2090,1508,1229,1182,1181,1200,,,,,,,São Francisco (NE),Nordeste
175,,,NAT,2090,1508,1229,1182,1181,1200,,,,,,,São Francisco (NE),Nordeste
176,COMPLEXO,1.0213,NAT,2090,1508,1229,1182,1181,1200,2134.5170000000003,1540.1204000000002,1255.1777000000002,1207.1766,1206.1553000000001,1225.5600000000002,São Francisco (NE),Nordeste
178,XINGÓ,1.0781,NAT,2090,1508,1229,1182,1181,1200,2253.2290000000003,1625.7748000000001,1324.9849000000002,1274.3142,1273.2361,1293.72,São Francisco (NE),Nordeste
183,A. DIAS + SÁ CARVALHO,0.9364,NAT,39,35,34,37,35,33,36.5196,32.774,31.837600000000002,34.6468,32.774,30.9012,Doce,Sudeste
184,,,,,,,,,,,,,,,,Doce,Sudeste
187,,,,,,,,,,,,,,,,Tocantins (N),Norte
188,ITAPEBI,0.715,NAT,100,94,89,87,84,81,71.5,67.21,63.635,62.205,60.059999999999995,57.915,Jequitinhonha (NE),Nordeste
190,B. ESPERANCA,0.3784,NAT,531,450,449,414,386,360,200.93040000000002,170.28,169.9016,156.6576,146.0624,136.22400000000002,Parnaíba,Nordeste
191,CANA BRAVA,0.3868,NAT,662,603,554,529,478,441,256.0616,233.2404,214.28719999999998,204.6172,184.8904,170.5788,Tocantins (SE),Sudeste
196,ROSAL,1.6903,NAT,21,20,20,21,19,19,35.4963,33.806,33.806,35.4963,32.1157,32.1157,Itabapoana,Sudeste
197,PICADA,1.1546,NAT,24,23,22,23,21,20,27.7104,26.5558,25.401200000000003,26.5558,24.2466,23.092000000000002,Paraíba do Sul,Sudeste
198,SOBRAGI,0.7164,NAT,45,44,43,43,41,40,32.238,31.521600000000003,30.805200000000003,30.805200000000003,29.372400000000003,28.656000000000002,Paraíba do Sul,Sudeste
199,,,,,,,,,,,,,,,,Paraíba do Sul,Sudeste
201,,,NAT,8,8,7,7,6,6,,,,,,,Paraíba do Sul,Sudeste
202,,,NAT,4,3,3,3,3,2,,,,,,,Paraíba do Sul,Sudeste
203,,,NAT,13,11,11,10,9,9,,,,,,,Doce,Sudeste
204,CACHOEIRA CALDEIRAO,0.1406,NAT,2446,2389,2408,2328,2064,1991,343.9076,335.8934,338.5648,327.3168,290.1984,279.9346,Araguari,Norte
205,CORUMBA IV,0.5836,NAT,82,77,72,70,65,61,47.8552,44.9372,42.0192,40.852000000000004,37.934,35.5996,Paranaíba,Sudeste
206,MIRANDA,0.6195,NAT,283,268,257,256,237,226,175.3185,166.026,159.2115,158.592,146.82150000000001,140.007,Paranaíba,Sudeste
207,CAPIM BRANCO 1,0.5114,NAT,285,270,258,257,238,227,145.749,138.078,131.94119999999998,131.4298,121.71319999999999,116.08779999999999,Paranaíba,Sudeste
209,CORUMBA I,0.6294,NAT,321,301,283,276,256,240,202.0374,189.4494,178.12019999999998,173.71439999999998,161.1264,151.05599999999998,Paranaíba,Sudeste
211,FUNIL-GRANDE,0.3549,NAT,155,143,136,137,132,128,55.009499999999996,50.7507,48.2664,48.6213,46.8468,45.4272,Grande,Sudeste
213,SUIÇA,2.1132,NAT,6,6,6,6,6,7,12.6792,12.6792,12.6792,12.6792,12.6792,14.7924,Santa Maria da Vitória,Sudeste
215,BARRA GRANDE,1.4153,NAT,127,134,262,233,371,320,179.7431,189.6502,370.8086,329.7649,525.0763,452.896,Uruguai,Sul
216,CAMPOS NOVOS,1.6063,NAT,91,123,199,236,335,436,146.1733,197.5749,319.6537,379.08680000000004,538.1105,700.3468,Uruguai,Sul
217,MACHADINHO,0.8779,NAT,299,354,584,598,886,977,262.4921,310.77660000000003,512.6936000000001,524.9842,777.8194,857.7083,Uruguai,Sul
220,MONJOLINHO,0.54,NAT,77,114,109,89,108,138,41.580000000000005,61.56,58.86000000000001,48.06,58.32000000000001,74.52000000000001,Uruguai,Sul
221,,,NAT,6,5,10,7,7,7,,,,,,,Jacuí,Sul
222,SALTO CAXIAS,0.5596,NAT,367,512,767,691,1471,1761,205.3732,286.5152,429.2132,386.6836,823.1716,985.4556,Iguaçu,Sul
224,,,NAT,6,5,10,7,7,7,,,,,,,Jacuí,Sul
225,SALTO APIACÁS,0.2218,NAT,294,246,202,167,135,108,65.2092,54.562799999999996,44.8036,37.0406,29.942999999999998,23.9544,Amazonas (SE),Sudeste
226,JURUENA,0.2969,NAT,146,143,141,138,137,135,43.3474,42.4567,41.862899999999996,40.9722,40.6753,40.0815,Amazonas (SE),Sudeste
227,SINOP,0.2431,NAT,1064,963,1072,927,885,832,258.65840000000003,234.1053,260.6032,225.3537,215.14350000000002,202.25920000000002,Amazonas (SE),Sudeste
228,COLIDER,0.2078,NAT,1163,1053,1173,1013,961,901,241.6714,218.8134,243.7494,210.50140000000002,199.69580000000002,187.2278,Amazonas (SE),Sudeste
229,TELES PIRES,0.5054,NAT,3170,2749,2787,2408,2094,1847,1602.118,1389.3446,1408.5497999999998,1217.0031999999999,1058.3075999999999,933.4738,Amazonas (SE),Sudeste
230,SAO MANOEL,0.2267,NAT,3187,2764,2812,2429,2112,1863,722.4929000000001,626.5988,637.4804,550.6543,478.79040000000003,422.3421,Amazonas (SE),Sudeste
237,,,NAT,253,245,272,284,277,248,,,,,,,Tietê,Sudeste
238,,,NAT,311,300,326,338,330,297,,,,,,,Tietê,Sudeste
239,,,NAT,422,407,431,441,432,390,,,,,,,Tietê,Sudeste
240,,,NAT,473,458,487,505,495,445,,,,,,,Tietê,Sudeste
241,SLT VERDINHO,0.3742,NAT,123,120,118,120,116,112,46.026599999999995,44.903999999999996,44.1556,44.903999999999996,43.407199999999996,41.910399999999996,Paranaíba,Sudeste
242,,,NAT,493,478,510,531,520,467,,,,,,,Tietê,Sudeste
243,,,NAT,508,492,523,545,534,480,,,,,,,Tietê,Sudeste
244,,,NAT,4360,4115,3998,4047,3868,3636,,,,,,,Alto Paraná,Sudeste
245,,,NAT,4637,4380,4261,4324,4139,3894,,,,,,,Alto Paraná,Sudeste
246,,,NAT,5208,4932,4812,4939,4746,4457,,,,,,,Baixo Paraná,Sudeste
247,CACU,0.243,NAT,137,130,127,130,123,115,33.291,31.59,30.861,31.59,29.889,27.945,Paranaíba,Sudeste
248,B. COQUEIROS,0.3214,NAT,143,135,133,135,128,120,45.9602,43.389,42.7462,43.389,41.1392,38.568000000000005,Paranaíba,Sudeste
249,OURINHOS,0.0962,NAT,82,81,86,114,136,125,7.8884,7.792199999999999,8.2732,10.9668,13.0832,12.024999999999999,Paranapanema (SE),Sudeste
251,SERRA FACAO,0.6489,NAT,135,127,119,114,107,101,87.6015,82.4103,77.2191,73.97460000000001,69.4323,65.5389,Paranaíba,Sudeste
252,ITIQUIRA II,1.2239,NAT,67,63,61,59,59,57,82.0013,77.1057,74.6579,72.2101,72.2101,69.7623,Paraguai,Sudeste
253,SÃO SALVADOR,0.2149,NAT,733,662,606,577,522,480,157.5217,142.2638,130.2294,123.99730000000001,112.1778,103.152,Tocantins (SE),Sudeste
254,PEDRA DO CAVALO,0.9483,NAT,13,12,12,12,12,13,12.3279,11.3796,11.3796,11.3796,11.3796,12.3279,Paraguaçu,Nordeste
255,IRAPÉ,1.4533,NAT,60,56,53,50,47,45,87.19800000000001,81.3848,77.0249,72.665,68.3051,65.3985,Jequitinhonha (SE),Sudeste
257,PEIXE ANGICAL,0.2408,NAT,1290,1122,1012,956,868,793,310.632,270.1776,243.68959999999998,230.20479999999998,209.0144,190.9544,Tocantins (SE),Sudeste
258,,,,,,,,,,,,,,,,Jequitinhonha (NE),Sudeste
259,ITIQUIRA I,0.7685,NAT,67,63,61,59,59,57,51.4895,48.415499999999994,46.878499999999995,45.341499999999996,45.341499999999996,43.8045,Paraguai,Sudeste
260,,,NAT,84,81,80,81,79,76,,,,,,,Paranaíba,Sudeste
261,FOZ DO RIO CLARO,0.2395,NAT,154,145,143,145,137,129,36.882999999999996,34.7275,34.2485,34.7275,32.811499999999995,30.8955,Paranaíba,Sudeste
262,GUILMAN,1.0066,NAT,38,34,33,36,35,32,38.2508,34.224399999999996,33.2178,36.2376,35.230999999999995,32.2112,Doce,Sudeste
263,PORTO ESTRELA,0.4593,NAT,79,76,73,73,72,67,36.2847,34.9068,33.5289,33.5289,33.0696,30.7731,Doce,Sudeste
265,,,,,,,,,,,,,,,,Doce,Sudeste
266,,,NAT,6639,6365,6203,6538,6552,6451,,,,,,,Baixo Paraná,Sudeste
267,,,,,,,,,,,,,,,,Doce,Sudeste
269,BALBINA,0.208,NAT,1445,1508,1579,1508,1340,1242,300.56,313.664,328.43199999999996,313.664,278.71999999999997,258.336,Amazonas (N),Norte
270,SERRA DA MESA,1.0404,NAT,590,544,502,480,433,400,613.836,565.9775999999999,522.2808,499.392,450.4932,416.15999999999997,Tocantins (SE),Sudeste
271,ESTREITO TOC,0.211,NAT,4382,3493,3092,2940,2713,2454,924.602,737.023,652.412,620.34,572.443,517.794,Tocantins (N),Norte
273,LAJEADO,0.3315,NAT,1874,1605,1437,1353,1231,1121,621.231,532.0575,476.3655,448.51950000000005,408.0765,371.61150000000004,Tocantins (SE),Sudeste
274,,,,,,,,,,,,,,,,Tocantins (N),Norte
275,TUCURUI,0.5496,NAT,18623,14598,11719,9869,8307,6989,10235.200799999999,8023.060799999999,6440.7624,5424.002399999999,4565.5271999999995,3841.1544,Tocantins (N),Norte
276,,,,,,,,,,,,,,,,Tocantins (N),Norte
277,CURUA-UNA,0.1679,NAT,436,477,492,467,427,368,73.20439999999999,80.0883,82.60679999999999,78.4093,71.6933,61.7872,Amazonas (N),Norte
278,MANSO,0.508,NAT,101,75,67,63,56,54,51.308,38.1,34.036,32.004,28.448,27.432000000000002,Paraguai,Sudeste
279,SAMUEL,0.2762,NAT,713,528,477,398,336,285,196.9306,145.8336,131.7474,109.9276,92.8032,78.717,Amazonas (SE),Sudeste
280,COARACY NUNES,0.1795,NAT,2453,2396,2415,2335,2070,1997,440.3135,430.082,433.4925,419.1325,371.565,358.4615,Araguari,Norte
281,P.PEDRA,2.2106,NAT,74,73,72,71,71,70,163.5844,161.3738,159.1632,156.9526,156.9526,154.742,Paraguai,Sudeste
282,,,,,,,,,,,,,,,,Alto Paraná,Sudeste
283,SANTA CLARA - MG,0.4495,NAT,72,71,69,69,68,68,32.364000000000004,31.9145,31.0155,31.0155,30.566000000000003,30.566000000000003,Mucuri,Sudeste
284,14 DE JULHO,0.3016,NAT,153,165,312,249,285,335,46.1448,49.763999999999996,94.0992,75.0984,85.95599999999999,101.03599999999999,Jacuí,Sul
285,JIRAU,0.155,NAT,33923,30122,29389,26616,24544,22853,5258.065,4668.91,4555.295,4125.48,3804.32,3542.215,Amazonas (SE),Sudeste
286,QUEBRA-QUEIXO,1.035,NAT,25,35,47,49,87,79,25.874999999999996,36.224999999999994,48.644999999999996,50.714999999999996,90.04499999999999,81.765,Uruguai,Sul
287,SANTO ANTONIO,0.1589,NAT,34416,30586,29838,27023,24917,23198,5468.7024,4860.115400000001,4741.2582,4293.9547,3959.3113000000003,3686.1622,Amazonas (SE),Sudeste
288,PIMENTAL,0.0,NAT,15116,14985,15095,13124,10931,9174,0.0,0.0,0.0,0.0,0.0,0.0,Xingu,Norte
289,,,,,,,,,,,,,,,,Paranaíba,Sudeste
